driver_id,customer_id,compatibility,explicit_rating,trip_type,completed
DRV0012,CST0384,0.736,4,errand,1
DRV0122,CST0273,0.676,4,wedding,1
DRV0055,CST0034,0.647,4,long_distance,0
DRV0155,CST0482,0.73,3,airport,1
DRV0148,CST0245,0.571,3,airport,1
DRV0070,CST0169,0.605,3,errand,1
DRV0168,CST0049,0.948,5,long_distance,1
DRV0184,CST0386,0.709,4,event,1
DRV0013,CST0090,1.0,5,long_distance,1
DRV0075,CST0274,0.817,4,airport,1
DRV0058,CST0069,0.665,4,wedding,0
DRV0015,CST0129,0.681,3,nightlife,1
DRV0124,CST0142,0.584,3,wedding,1
DRV0033,CST0473,0.697,4,wedding,1
DRV0191,CST0056,0.878,5,nightlife,1
DRV0092,CST0295,0.628,4,long_distance,1
DRV0179,CST0005,0.731,4,wedding,1
DRV0160,CST0376,1.0,5,nightlife,1
DRV0162,CST0106,0.912,4,nightlife,1
DRV0182,CST0356,0.652,4,airport,1
DRV0033,CST0066,0.626,4,wedding,1
DRV0091,CST0435,0.761,5,airport,1
DRV0026,CST0124,0.648,4,errand,1
DRV0010,CST0460,0.647,4,airport,1
DRV0106,CST0171,0.761,4,nightlife,1
DRV0101,CST0100,0.687,4,nightlife,1
DRV0014,CST0176,0.938,5,wedding,1
DRV0059,CST0478,0.925,5,event,1
DRV0091,CST0203,0.479,3,long_distance,1
DRV0137,CST0114,0.959,5,airport,1
DRV0175,CST0011,0.661,3,wedding,1
DRV0153,CST0045,0.465,3,event,1
DRV0175,CST0380,0.538,3,nightlife,1
DRV0096,CST0442,0.827,4,long_distance,1
DRV0040,CST0298,0.69,4,wedding,0
DRV0055,CST0061,0.675,4,nightlife,1
DRV0189,CST0277,0.567,4,errand,1
DRV0099,CST0200,0.823,4,airport,1
DRV0020,CST0410,0.559,3,airport,0
DRV0107,CST0249,0.438,3,nightlife,1
DRV0093,CST0207,0.806,4,long_distance,1
DRV0106,CST0430,0.461,3,event,1
DRV0192,CST0449,0.623,3,nightlife,1
DRV0179,CST0201,0.644,3,airport,1
DRV0131,CST0411,0.576,3,event,1
DRV0015,CST0155,0.634,4,long_distance,1
DRV0195,CST0401,0.515,3,errand,1
DRV0009,CST0225,0.645,3,event,1
DRV0050,CST0350,0.683,4,errand,1
DRV0048,CST0367,0.601,4,airport,1
DRV0088,CST0004,0.858,4,errand,1
DRV0096,CST0085,0.745,4,event,1
DRV0043,CST0197,0.575,3,airport,1
DRV0030,CST0045,0.469,3,errand,0
DRV0065,CST0110,0.5,3,event,1
DRV0189,CST0175,0.901,4,wedding,1
DRV0082,CST0136,0.548,3,wedding,1
DRV0173,CST0263,0.544,3,long_distance,1
DRV0010,CST0273,0.621,4,wedding,1
DRV0152,CST0486,0.525,4,wedding,1
DRV0189,CST0318,0.685,3,event,1
DRV0061,CST0370,0.926,5,errand,1
DRV0182,CST0043,0.562,3,wedding,1
DRV0174,CST0194,1.0,5,errand,1
DRV0143,CST0173,0.777,4,airport,1
DRV0184,CST0494,0.828,5,errand,0
DRV0047,CST0455,0.732,4,errand,1
DRV0093,CST0272,0.453,2,airport,1
DRV0066,CST0486,0.698,4,airport,0
DRV0008,CST0414,0.598,3,wedding,1
DRV0020,CST0361,0.758,4,errand,1
DRV0135,CST0255,0.67,4,event,1
DRV0184,CST0136,0.627,3,errand,1
DRV0199,CST0372,0.674,4,event,1
DRV0144,CST0345,0.633,3,errand,1
DRV0116,CST0205,0.755,4,long_distance,1
DRV0184,CST0408,0.556,3,errand,1
DRV0162,CST0171,0.865,5,airport,1
DRV0061,CST0223,0.668,4,errand,1
DRV0069,CST0201,0.676,4,event,0
DRV0152,CST0397,0.807,5,long_distance,1
DRV0016,CST0220,0.678,4,airport,1
DRV0032,CST0040,0.621,4,airport,1
DRV0094,CST0011,0.721,4,long_distance,1
DRV0002,CST0293,0.438,3,errand,1
DRV0158,CST0469,0.715,4,errand,1
DRV0087,CST0094,0.706,4,event,1
DRV0082,CST0402,0.872,5,errand,1
DRV0101,CST0154,0.711,4,event,1
DRV0061,CST0006,0.699,4,event,1
DRV0070,CST0069,0.61,3,airport,1
DRV0183,CST0301,0.77,4,nightlife,1
DRV0098,CST0062,0.678,4,errand,1
DRV0170,CST0488,0.495,3,errand,1
DRV0149,CST0100,0.722,4,airport,1
DRV0040,CST0481,0.696,4,event,1
DRV0077,CST0397,0.635,3,errand,1
DRV0054,CST0367,0.718,4,nightlife,1
DRV0105,CST0112,0.572,3,wedding,1
DRV0057,CST0053,0.839,4,wedding,1
DRV0007,CST0273,0.719,3,wedding,1
DRV0031,CST0253,0.565,3,long_distance,1
DRV0042,CST0072,0.48,3,nightlife,1
DRV0186,CST0281,0.63,4,event,1
DRV0142,CST0143,0.455,3,errand,1
DRV0092,CST0417,0.922,5,wedding,1
DRV0045,CST0221,0.899,4,long_distance,1
DRV0066,CST0136,0.628,3,wedding,1
DRV0173,CST0255,0.611,4,nightlife,1
DRV0049,CST0329,0.561,4,airport,1
DRV0173,CST0012,0.919,4,wedding,1
DRV0087,CST0448,0.65,4,wedding,1
DRV0056,CST0463,0.79,4,event,1
DRV0033,CST0295,0.604,3,event,1
DRV0082,CST0208,0.656,3,airport,1
DRV0000,CST0057,0.448,3,errand,1
DRV0165,CST0423,0.807,5,nightlife,1
DRV0161,CST0358,0.781,4,errand,1
DRV0112,CST0477,0.65,4,long_distance,1
DRV0094,CST0166,0.779,4,wedding,1
DRV0011,CST0018,0.708,3,nightlife,1
DRV0123,CST0438,0.726,4,wedding,1
DRV0032,CST0033,0.703,4,errand,1
DRV0118,CST0339,0.897,5,airport,1
DRV0006,CST0309,0.693,4,errand,1
DRV0146,CST0354,0.669,3,nightlife,1
DRV0055,CST0390,0.674,3,event,1
DRV0160,CST0355,0.82,4,nightlife,1
DRV0042,CST0465,0.42,2,nightlife,1
DRV0050,CST0193,0.726,4,long_distance,1
DRV0181,CST0078,0.855,4,long_distance,1
DRV0045,CST0464,0.751,4,wedding,1
DRV0165,CST0095,0.893,4,long_distance,1
DRV0124,CST0401,0.658,3,airport,1
DRV0184,CST0191,0.683,4,long_distance,1
DRV0168,CST0349,0.767,4,airport,1
DRV0037,CST0086,0.726,4,airport,1
DRV0197,CST0417,0.936,4,event,1
DRV0157,CST0097,0.551,3,long_distance,1
DRV0044,CST0000,0.798,4,errand,1
DRV0121,CST0353,0.792,4,wedding,1
DRV0056,CST0400,0.937,5,errand,1
DRV0058,CST0216,0.709,4,event,1
DRV0089,CST0497,0.614,4,nightlife,1
DRV0023,CST0464,0.938,5,nightlife,1
DRV0117,CST0023,0.856,4,long_distance,1
DRV0155,CST0254,0.707,4,nightlife,1
DRV0040,CST0424,0.594,3,airport,1
DRV0025,CST0007,0.804,4,event,1
DRV0101,CST0051,0.809,4,errand,1
DRV0141,CST0113,0.62,3,long_distance,1
DRV0161,CST0492,0.713,4,airport,1
DRV0126,CST0341,0.579,4,wedding,1
DRV0181,CST0390,0.661,4,errand,1
DRV0066,CST0399,0.554,3,event,1
DRV0083,CST0226,0.681,4,errand,1
DRV0053,CST0496,0.547,4,airport,0
DRV0039,CST0072,0.539,3,airport,1
DRV0130,CST0008,0.788,3,wedding,1
DRV0155,CST0149,0.747,4,errand,0
DRV0088,CST0286,0.651,3,wedding,1
DRV0144,CST0078,0.675,4,wedding,1
DRV0175,CST0323,0.694,4,airport,1
DRV0090,CST0207,0.734,4,nightlife,1
DRV0158,CST0172,0.88,4,airport,1
DRV0012,CST0460,0.686,4,event,1
DRV0162,CST0404,0.728,4,wedding,1
DRV0062,CST0034,0.629,3,wedding,1
DRV0014,CST0139,0.863,4,event,1
DRV0125,CST0141,0.568,3,nightlife,1
DRV0001,CST0248,1.0,5,wedding,1
DRV0143,CST0486,0.74,4,errand,1
DRV0167,CST0287,0.781,4,errand,1
DRV0168,CST0036,0.511,3,airport,1
DRV0044,CST0205,0.906,4,wedding,1
DRV0073,CST0339,0.61,3,event,1
DRV0184,CST0242,0.843,4,wedding,1
DRV0016,CST0160,0.67,4,wedding,1
DRV0121,CST0023,0.826,4,errand,1
DRV0145,CST0037,0.786,4,airport,0
DRV0168,CST0034,0.689,4,errand,1
DRV0184,CST0137,0.678,4,nightlife,1
DRV0196,CST0470,0.897,5,wedding,1
DRV0109,CST0139,0.644,3,nightlife,1
DRV0171,CST0046,0.834,4,long_distance,1
DRV0151,CST0108,0.704,4,long_distance,1
DRV0140,CST0254,0.607,3,errand,1
DRV0015,CST0244,0.998,5,nightlife,1
DRV0004,CST0129,0.722,5,airport,1
DRV0040,CST0341,0.561,4,nightlife,1
DRV0166,CST0254,0.986,5,nightlife,1
DRV0169,CST0045,0.569,3,airport,1
DRV0051,CST0292,0.854,4,airport,1
DRV0110,CST0463,0.56,3,long_distance,1
DRV0136,CST0290,0.815,5,wedding,1
DRV0009,CST0289,0.593,3,long_distance,1
DRV0018,CST0084,0.69,4,event,1
DRV0123,CST0118,0.654,4,nightlife,1
DRV0197,CST0094,0.884,4,airport,1
DRV0099,CST0345,0.778,4,nightlife,1
DRV0086,CST0356,0.621,4,long_distance,0
DRV0136,CST0318,0.779,4,event,1
DRV0107,CST0180,0.842,4,airport,1
DRV0053,CST0481,0.489,3,wedding,1
DRV0178,CST0354,0.59,3,errand,1
DRV0154,CST0046,0.91,5,wedding,1
DRV0084,CST0158,1.0,5,airport,1
DRV0131,CST0344,0.655,4,wedding,1
DRV0163,CST0171,0.749,4,airport,1
DRV0037,CST0023,0.551,4,airport,1
DRV0017,CST0180,0.659,4,nightlife,1
DRV0124,CST0413,0.536,3,event,1
DRV0072,CST0288,0.837,4,wedding,1
DRV0072,CST0245,0.494,3,nightlife,1
DRV0000,CST0071,0.682,4,event,0
DRV0118,CST0202,0.701,4,errand,1
DRV0170,CST0390,0.724,4,event,1
DRV0076,CST0293,0.622,3,event,1
DRV0079,CST0453,0.945,5,nightlife,1
DRV0051,CST0197,0.477,3,errand,1
DRV0008,CST0131,0.826,4,errand,1
DRV0104,CST0125,0.626,4,errand,1
DRV0056,CST0240,0.721,4,airport,1
DRV0189,CST0197,0.603,3,errand,1
DRV0157,CST0095,0.777,4,event,1
DRV0028,CST0451,0.584,3,wedding,1
DRV0091,CST0070,0.656,4,long_distance,1
DRV0057,CST0164,0.86,4,airport,1
DRV0094,CST0303,0.868,5,event,1
DRV0045,CST0188,0.722,4,errand,1
DRV0135,CST0082,0.607,4,event,1
DRV0052,CST0218,0.872,4,errand,1
DRV0020,CST0436,0.718,4,errand,1
DRV0134,CST0317,0.888,5,long_distance,1
DRV0195,CST0171,0.691,4,long_distance,1
DRV0072,CST0211,0.629,4,wedding,1
DRV0076,CST0497,0.899,4,errand,1
DRV0074,CST0381,0.732,4,airport,1
DRV0065,CST0402,0.671,3,nightlife,1
DRV0078,CST0313,0.753,4,nightlife,1
DRV0154,CST0301,0.627,3,airport,1
DRV0062,CST0426,0.777,4,wedding,0
DRV0066,CST0141,0.512,3,long_distance,1
DRV0057,CST0294,0.691,4,errand,1
DRV0067,CST0008,0.675,4,long_distance,1
DRV0168,CST0358,0.998,5,long_distance,1
DRV0057,CST0024,0.935,4,long_distance,1
DRV0107,CST0065,0.664,4,long_distance,1
DRV0185,CST0478,0.89,5,airport,0
DRV0171,CST0418,0.812,4,long_distance,1
DRV0133,CST0298,0.509,3,errand,1
DRV0040,CST0053,0.529,3,nightlife,0
DRV0194,CST0292,0.774,4,event,1
DRV0176,CST0088,0.69,4,nightlife,1
DRV0194,CST0022,0.898,4,event,1
DRV0132,CST0178,0.787,4,airport,1
DRV0181,CST0401,0.528,3,event,1
DRV0120,CST0409,0.55,3,long_distance,1
DRV0199,CST0064,0.571,3,nightlife,1
DRV0010,CST0154,0.656,3,errand,1
DRV0077,CST0195,0.645,4,nightlife,1
DRV0156,CST0114,0.958,5,long_distance,1
DRV0007,CST0072,0.5,3,wedding,1
DRV0027,CST0069,0.745,4,nightlife,1
DRV0118,CST0170,0.969,5,event,1
DRV0135,CST0361,0.998,5,long_distance,1
DRV0084,CST0298,0.616,3,errand,1
DRV0120,CST0493,0.615,3,nightlife,1
DRV0110,CST0497,0.757,4,nightlife,1
DRV0156,CST0111,0.884,4,nightlife,1
DRV0092,CST0282,0.746,4,errand,1
DRV0178,CST0167,0.563,4,event,1
DRV0021,CST0037,0.518,3,airport,0
DRV0140,CST0189,0.593,4,nightlife,1
DRV0075,CST0455,1.0,5,airport,1
DRV0104,CST0080,0.903,5,wedding,1
DRV0008,CST0439,0.878,4,airport,1
DRV0117,CST0149,0.624,3,airport,1
DRV0053,CST0335,0.636,3,nightlife,1
DRV0059,CST0339,0.987,5,event,1
DRV0106,CST0258,0.632,4,wedding,1
DRV0168,CST0202,0.6,4,long_distance,1
DRV0008,CST0282,0.691,4,wedding,1
DRV0181,CST0459,0.633,3,airport,1
DRV0071,CST0195,0.845,4,long_distance,0
DRV0039,CST0453,0.559,3,wedding,1
DRV0169,CST0497,0.735,4,event,1
DRV0073,CST0032,0.961,5,event,1
DRV0009,CST0154,0.675,3,airport,1
DRV0014,CST0079,0.692,4,airport,1
DRV0093,CST0484,0.664,4,nightlife,1
DRV0143,CST0312,0.969,5,errand,1
DRV0086,CST0092,0.739,5,event,1
DRV0186,CST0446,0.733,4,airport,1
DRV0034,CST0266,0.628,3,airport,1
DRV0059,CST0004,0.76,4,airport,1
DRV0084,CST0205,1.0,5,long_distance,0
DRV0055,CST0104,0.705,4,nightlife,1
DRV0056,CST0101,0.729,4,errand,1
DRV0112,CST0034,0.558,4,wedding,1
DRV0171,CST0461,0.554,3,event,1
DRV0093,CST0477,0.667,3,nightlife,1
DRV0109,CST0072,0.555,3,event,1
DRV0088,CST0384,0.646,4,errand,1
DRV0191,CST0029,0.741,4,airport,1
DRV0094,CST0107,0.737,4,nightlife,1
DRV0044,CST0466,0.7,4,airport,1
DRV0142,CST0394,0.585,3,errand,1
DRV0043,CST0120,0.773,4,nightlife,1
DRV0183,CST0469,0.822,4,airport,1
DRV0138,CST0151,0.66,3,event,1
DRV0148,CST0414,0.843,4,wedding,1
DRV0197,CST0008,0.775,4,nightlife,1
DRV0041,CST0490,0.767,4,airport,1
DRV0033,CST0149,0.832,4,nightlife,1
DRV0014,CST0224,0.816,4,wedding,1
DRV0066,CST0338,0.581,4,long_distance,1
DRV0198,CST0490,0.621,3,nightlife,1
DRV0121,CST0328,0.672,4,wedding,1
DRV0082,CST0422,0.54,3,errand,1
DRV0159,CST0402,0.665,4,long_distance,0
DRV0046,CST0473,0.877,5,errand,1
DRV0092,CST0327,0.943,5,long_distance,1
DRV0112,CST0078,0.699,3,wedding,1
DRV0037,CST0173,0.621,4,long_distance,1
DRV0016,CST0092,0.983,5,airport,1
DRV0010,CST0410,0.734,4,long_distance,1
DRV0087,CST0197,0.464,3,event,1
DRV0072,CST0364,0.894,5,errand,1
DRV0185,CST0378,0.492,3,airport,0
DRV0124,CST0127,0.495,3,wedding,1
DRV0146,CST0393,0.871,4,nightlife,1
DRV0025,CST0066,0.911,5,nightlife,1
DRV0012,CST0061,0.863,4,long_distance,1
DRV0131,CST0021,0.507,3,airport,1
DRV0176,CST0283,0.462,3,event,1
DRV0190,CST0314,0.725,4,nightlife,1
DRV0018,CST0232,0.843,4,nightlife,1
DRV0124,CST0149,0.558,3,wedding,1
DRV0161,CST0477,0.766,4,airport,1
DRV0090,CST0053,0.7,4,long_distance,0
DRV0158,CST0128,0.731,4,wedding,1
DRV0153,CST0162,0.941,4,wedding,1
DRV0195,CST0056,0.691,4,event,1
DRV0044,CST0072,0.461,3,event,0
DRV0191,CST0130,0.604,4,airport,1
DRV0116,CST0093,0.718,4,airport,1
DRV0074,CST0076,0.624,4,airport,1
DRV0045,CST0192,0.826,4,wedding,1
DRV0066,CST0302,0.725,4,wedding,1
DRV0049,CST0465,0.401,3,airport,1
DRV0000,CST0354,0.684,3,long_distance,1
DRV0051,CST0499,0.417,3,errand,1
DRV0113,CST0449,0.452,3,nightlife,1
DRV0132,CST0255,0.892,5,long_distance,1
DRV0084,CST0006,0.727,4,errand,1
DRV0042,CST0005,0.636,3,errand,1
DRV0096,CST0392,0.83,4,long_distance,1
DRV0018,CST0313,0.775,4,errand,1
DRV0174,CST0229,0.728,4,event,1
DRV0179,CST0462,0.831,4,airport,1
DRV0162,CST0336,0.612,4,airport,1
DRV0153,CST0379,0.9,4,errand,1
DRV0068,CST0094,0.97,5,event,1
DRV0121,CST0163,0.835,4,airport,1
DRV0091,CST0290,0.838,5,airport,1
DRV0020,CST0453,0.937,5,event,1
DRV0021,CST0072,0.428,3,long_distance,1
DRV0167,CST0188,1.0,5,long_distance,1
DRV0040,CST0077,0.51,3,long_distance,1
DRV0018,CST0165,0.899,5,event,1
DRV0038,CST0302,0.626,3,errand,1
DRV0170,CST0358,1.0,5,long_distance,1
DRV0111,CST0125,0.707,3,event,1
DRV0039,CST0330,0.465,3,event,1
DRV0159,CST0370,0.725,4,errand,1
DRV0046,CST0021,0.657,3,event,1
DRV0085,CST0339,0.828,4,errand,1
DRV0006,CST0330,0.965,5,wedding,1
DRV0024,CST0099,0.55,3,airport,1
DRV0057,CST0335,0.736,4,long_distance,1
DRV0010,CST0022,0.629,3,errand,1
DRV0057,CST0360,0.65,4,airport,1
DRV0164,CST0042,0.901,5,airport,1
DRV0024,CST0486,0.757,4,airport,1
DRV0095,CST0383,0.878,4,errand,1
DRV0028,CST0364,0.613,3,errand,1
DRV0111,CST0278,0.665,4,event,1
DRV0102,CST0152,1.0,4,nightlife,1
DRV0149,CST0056,0.645,3,long_distance,1
DRV0142,CST0275,0.627,3,nightlife,1
DRV0078,CST0384,0.738,4,airport,1
DRV0172,CST0000,0.581,3,nightlife,1
DRV0045,CST0291,0.869,4,long_distance,1
DRV0127,CST0226,0.864,3,wedding,1
DRV0062,CST0425,0.834,4,errand,1
DRV0198,CST0377,0.564,3,event,1
DRV0072,CST0484,0.594,3,event,1
DRV0198,CST0381,0.716,4,nightlife,1
DRV0185,CST0066,0.533,3,airport,1
DRV0046,CST0057,0.659,4,long_distance,1
DRV0111,CST0414,0.608,3,airport,1
DRV0049,CST0093,0.595,4,nightlife,1
DRV0016,CST0023,0.396,3,errand,1
DRV0064,CST0272,0.762,5,airport,1
DRV0028,CST0144,0.687,4,wedding,1
DRV0130,CST0469,0.594,4,long_distance,1
DRV0179,CST0443,0.85,4,nightlife,1
DRV0157,CST0228,0.588,4,airport,1
DRV0104,CST0301,0.789,4,long_distance,1
DRV0156,CST0142,0.697,4,long_distance,1
DRV0024,CST0333,0.539,4,airport,1
DRV0050,CST0056,0.681,4,wedding,1
DRV0014,CST0112,0.914,5,event,1
DRV0005,CST0377,0.825,5,wedding,1
DRV0180,CST0001,0.699,4,nightlife,1
DRV0050,CST0382,0.819,5,airport,1
DRV0049,CST0278,0.765,4,event,1
DRV0024,CST0001,0.654,4,errand,1
DRV0083,CST0414,0.596,3,airport,1
DRV0135,CST0460,0.649,3,airport,1
DRV0000,CST0478,0.672,4,errand,1
DRV0041,CST0473,0.82,4,event,1
DRV0157,CST0087,0.517,3,wedding,1
DRV0196,CST0313,0.622,4,nightlife,1
DRV0101,CST0273,0.581,3,wedding,1
DRV0117,CST0387,0.583,4,event,0
DRV0058,CST0090,0.932,4,long_distance,0
DRV0052,CST0451,0.85,4,long_distance,1
DRV0098,CST0344,0.697,3,airport,1
DRV0123,CST0208,0.512,3,wedding,1
DRV0086,CST0325,0.755,5,nightlife,1
DRV0138,CST0467,0.664,3,event,1
DRV0116,CST0053,0.725,4,airport,1
DRV0078,CST0494,0.853,5,nightlife,1
DRV0019,CST0097,0.607,3,airport,1
DRV0040,CST0102,0.567,4,airport,1
DRV0039,CST0050,0.653,4,wedding,1
DRV0130,CST0374,0.479,3,airport,1
DRV0047,CST0236,0.645,3,wedding,1
DRV0016,CST0270,0.732,4,event,1
DRV0195,CST0376,0.656,4,wedding,1
DRV0123,CST0252,0.732,4,event,1
DRV0011,CST0216,0.682,3,wedding,1
DRV0148,CST0085,0.631,4,nightlife,1
DRV0137,CST0267,1.0,5,nightlife,1
DRV0068,CST0126,0.786,4,nightlife,1
DRV0119,CST0310,0.646,3,event,0
DRV0029,CST0235,0.915,4,long_distance,1
DRV0090,CST0496,0.708,4,long_distance,1
DRV0136,CST0329,0.502,3,airport,1
DRV0076,CST0179,0.76,3,wedding,1
DRV0188,CST0345,0.825,4,nightlife,0
DRV0187,CST0077,0.725,3,wedding,1
DRV0094,CST0356,0.676,4,event,1
DRV0195,CST0087,0.549,3,long_distance,1
DRV0147,CST0424,0.752,5,nightlife,1
DRV0114,CST0104,0.896,5,errand,1
DRV0151,CST0289,0.942,5,airport,1
DRV0057,CST0308,0.52,3,errand,1
DRV0160,CST0325,0.835,5,nightlife,1
DRV0188,CST0152,0.58,2,airport,1
DRV0155,CST0011,0.845,4,event,1
DRV0121,CST0073,0.778,4,long_distance,1
DRV0151,CST0155,0.772,4,nightlife,1
DRV0146,CST0316,0.727,3,event,1
DRV0143,CST0001,0.715,5,long_distance,1
DRV0117,CST0157,0.697,4,wedding,1
DRV0065,CST0286,0.75,4,errand,1
DRV0146,CST0145,0.486,3,event,1
DRV0130,CST0099,0.729,4,long_distance,1
DRV0077,CST0057,0.466,2,event,1
DRV0073,CST0429,0.563,3,event,1
DRV0161,CST0175,0.658,3,airport,1
DRV0148,CST0274,0.543,4,long_distance,1
DRV0097,CST0149,0.603,4,long_distance,1
DRV0067,CST0148,0.628,4,errand,1
DRV0154,CST0085,0.651,3,wedding,1
DRV0100,CST0448,0.791,4,nightlife,1
DRV0043,CST0060,0.754,4,nightlife,1
DRV0035,CST0492,0.618,3,event,1
DRV0102,CST0148,0.698,4,long_distance,1
DRV0015,CST0009,0.804,4,long_distance,1
DRV0136,CST0426,0.517,3,errand,1
DRV0026,CST0394,0.688,4,airport,1
DRV0138,CST0293,0.645,3,long_distance,1
DRV0170,CST0411,1.0,5,nightlife,1
DRV0078,CST0341,0.971,5,long_distance,1
DRV0158,CST0304,0.777,4,wedding,1
DRV0190,CST0054,0.614,4,long_distance,1
DRV0060,CST0007,0.741,4,airport,1
DRV0114,CST0403,0.8,4,errand,1
DRV0012,CST0000,0.701,3,airport,1
DRV0088,CST0368,0.906,4,event,1
DRV0103,CST0052,0.737,4,long_distance,1
DRV0199,CST0305,0.612,4,errand,1
DRV0004,CST0466,0.722,4,errand,1
DRV0024,CST0285,0.602,3,errand,1
DRV0049,CST0422,0.82,4,event,0
DRV0170,CST0432,0.544,3,errand,1
DRV0145,CST0026,0.696,3,long_distance,1
DRV0184,CST0467,0.663,4,nightlife,1
DRV0135,CST0241,0.559,3,airport,1
DRV0164,CST0411,0.581,3,nightlife,1
DRV0161,CST0384,0.558,3,airport,1
DRV0176,CST0062,0.502,3,nightlife,1
DRV0075,CST0155,0.695,4,errand,1
DRV0152,CST0480,0.802,4,nightlife,1
DRV0070,CST0340,0.516,3,errand,0
DRV0143,CST0462,0.896,5,event,1
DRV0095,CST0084,0.636,3,errand,0
DRV0096,CST0072,0.56,4,airport,1
DRV0088,CST0312,0.59,3,long_distance,1
DRV0122,CST0070,0.758,4,errand,0
DRV0196,CST0091,0.675,4,airport,0
DRV0046,CST0063,0.559,3,long_distance,1
DRV0060,CST0110,0.615,4,wedding,1
DRV0075,CST0225,0.992,5,nightlife,1
DRV0078,CST0245,1.0,5,event,1
DRV0073,CST0350,0.603,3,errand,1
DRV0057,CST0307,0.679,4,event,1
DRV0024,CST0434,0.822,4,airport,1
DRV0080,CST0003,0.633,3,event,1
DRV0035,CST0147,0.712,4,errand,1
DRV0055,CST0052,0.666,4,airport,1
DRV0152,CST0028,0.908,5,nightlife,1
DRV0100,CST0065,0.775,4,wedding,1
DRV0023,CST0476,0.768,4,nightlife,1
DRV0199,CST0241,0.578,3,airport,1
DRV0163,CST0073,0.67,3,wedding,0
DRV0126,CST0080,0.732,4,event,1
DRV0137,CST0328,0.726,4,long_distance,1
DRV0158,CST0177,0.766,4,long_distance,1
DRV0172,CST0164,0.548,3,long_distance,1
DRV0046,CST0299,0.488,3,wedding,1
DRV0174,CST0430,0.801,4,errand,1
DRV0080,CST0051,0.796,4,event,1
DRV0128,CST0167,0.817,5,event,1
DRV0021,CST0229,0.748,4,nightlife,1
DRV0013,CST0270,0.725,4,wedding,1
DRV0078,CST0306,0.827,5,nightlife,1
DRV0116,CST0157,0.583,3,errand,1
DRV0195,CST0187,0.841,4,wedding,1
DRV0197,CST0072,0.767,4,errand,1
DRV0135,CST0374,0.518,3,wedding,1
DRV0075,CST0057,0.564,3,event,1
DRV0148,CST0153,0.545,4,wedding,1
DRV0146,CST0235,0.597,3,airport,1
DRV0154,CST0104,0.811,4,nightlife,1
DRV0125,CST0261,0.699,3,long_distance,1
DRV0049,CST0063,0.666,3,long_distance,1
DRV0021,CST0447,0.818,4,nightlife,1
DRV0061,CST0422,0.917,4,wedding,1
DRV0153,CST0093,0.736,4,event,0
DRV0131,CST0242,0.816,4,long_distance,1
DRV0044,CST0415,0.779,4,long_distance,1
DRV0044,CST0245,0.681,4,long_distance,1
DRV0002,CST0146,0.727,4,long_distance,1
DRV0080,CST0350,0.684,3,nightlife,1
DRV0031,CST0227,0.611,3,wedding,1
DRV0083,CST0425,0.788,4,wedding,1
DRV0083,CST0373,0.733,4,airport,1
DRV0131,CST0025,0.684,4,nightlife,1
DRV0027,CST0182,0.814,4,event,1
DRV0048,CST0149,0.839,4,errand,1
DRV0127,CST0044,0.685,4,wedding,1
DRV0190,CST0193,0.712,4,airport,1
DRV0101,CST0301,0.806,4,nightlife,0
DRV0057,CST0107,0.671,4,event,1
DRV0154,CST0294,0.738,4,errand,1
DRV0161,CST0406,0.794,5,event,1
DRV0087,CST0026,0.522,3,long_distance,1
DRV0149,CST0404,0.667,4,nightlife,1
DRV0028,CST0024,0.733,4,long_distance,1
DRV0087,CST0245,0.453,3,airport,1
DRV0136,CST0463,0.518,3,airport,1
DRV0175,CST0362,0.585,4,errand,1
DRV0180,CST0043,0.592,3,long_distance,1
DRV0169,CST0267,0.986,5,errand,1
DRV0043,CST0333,0.709,4,errand,1
DRV0188,CST0480,0.696,4,long_distance,1
DRV0076,CST0317,0.807,4,wedding,1
DRV0117,CST0298,0.856,4,errand,1
DRV0143,CST0466,0.8,4,errand,1
DRV0125,CST0168,0.695,4,wedding,1
DRV0089,CST0386,0.656,4,long_distance,1
DRV0132,CST0379,0.838,4,nightlife,1
DRV0013,CST0091,0.709,5,airport,1
DRV0190,CST0298,0.78,4,event,1
DRV0155,CST0338,0.528,3,wedding,1
DRV0018,CST0419,0.739,4,airport,1
DRV0138,CST0096,1.0,5,wedding,1
DRV0115,CST0460,0.843,4,nightlife,1
DRV0084,CST0384,0.482,3,long_distance,1
DRV0067,CST0473,0.614,3,errand,1
DRV0068,CST0406,0.632,4,airport,1
DRV0194,CST0447,0.509,3,airport,1
DRV0100,CST0267,1.0,5,nightlife,1
DRV0185,CST0111,0.693,4,wedding,1
DRV0135,CST0257,0.577,4,errand,1
DRV0137,CST0058,0.695,4,nightlife,1
DRV0156,CST0251,0.732,4,long_distance,1
DRV0086,CST0295,0.749,4,nightlife,1
DRV0005,CST0377,0.69,4,long_distance,1
DRV0184,CST0293,0.472,3,wedding,1
DRV0026,CST0227,0.686,4,event,1
DRV0094,CST0161,0.606,3,airport,1
DRV0108,CST0473,0.695,4,event,1
DRV0056,CST0421,0.561,3,errand,1
DRV0168,CST0160,0.814,5,wedding,1
DRV0192,CST0010,0.804,5,wedding,1
DRV0191,CST0006,0.904,5,wedding,1
DRV0032,CST0344,0.608,3,event,1
DRV0190,CST0062,0.585,3,nightlife,1
DRV0149,CST0040,0.691,4,nightlife,1
DRV0136,CST0064,0.701,3,long_distance,0
