trip_id,datetime,date,month,hour,neighborhood,car_type,trip_type,distance_km,fare_usd,driver_rating,completed
T04361,2024-03-12 19:32,2024-03-12,3,19,Downtown,SUV,errand,8.7,62.75,4,1
T04362,2024-03-30 03:54,2024-03-30,3,3,Coral Gables,Luxury,errand,8.1,41.88,4,1
T04363,2024-04-26 04:54,2024-04-26,4,4,Downtown,SUV,nightlife,3.6,54.33,4,1
T04364,2024-02-20 00:41,2024-02-20,2,0,Midtown,Convertible,long_distance,6.9,44.93,5,0
T04365,2024-01-31 03:48,2024-01-31,1,3,Midtown,Sedan,errand,20.3,21.75,5,1
T04366,2024-01-09 06:19,2024-01-09,1,6,Coral Gables,SUV,long_distance,8.4,49.74,5,1
T04367,2024-05-13 02:32,2024-05-13,5,2,Downtown,Convertible,airport,15.6,56.94,5,1
T04368,2024-04-23 20:47,2024-04-23,4,20,Little Havana,Luxury,long_distance,13.4,22.59,5,1
T04369,2024-02-29 06:25,2024-02-29,2,6,Coconut Grove,Sedan,event,18.1,39.25,5,1
T04370,2024-03-05 03:14,2024-03-05,3,3,South Beach,Sedan,long_distance,5.0,28.93,5,1
T04371,2024-01-29 11:12,2024-01-29,1,11,Aventura,Sedan,wedding,10.9,40.88,4,1
T04372,2024-01-06 05:34,2024-01-06,1,5,Wynwood,Sedan,event,12.5,46.62,4,1
T04373,2024-03-08 05:02,2024-03-08,3,5,Coconut Grove,Sedan,nightlife,6.4,30.5,4,1
T04374,2024-02-13 07:57,2024-02-13,2,7,Brickell,Sedan,long_distance,11.7,43.1,5,1
T04375,2024-06-16 11:28,2024-06-16,6,11,Downtown,SUV,airport,2.0,26.33,5,1
T04376,2024-03-12 02:01,2024-03-12,3,2,South Beach,Minivan,wedding,12.0,8.0,4,1
T04377,2024-06-25 18:53,2024-06-25,6,18,Coconut Grove,SUV,nightlife,34.7,35.81,5,1
T04378,2024-02-10 08:23,2024-02-10,2,8,Coral Gables,SUV,long_distance,16.7,41.23,5,1
T04379,2024-01-16 19:30,2024-01-16,1,19,Doral,Minivan,errand,3.0,30.67,5,1
T04380,2024-06-11 04:09,2024-06-11,6,4,Coconut Grove,Luxury,long_distance,4.2,39.21,4,0
T04381,2024-01-08 18:46,2024-01-08,1,18,Aventura,SUV,event,5.0,56.16,5,1
T04382,2024-04-09 08:55,2024-04-09,4,8,Doral,Luxury,event,18.1,25.74,5,1
T04383,2024-02-15 11:05,2024-02-15,2,11,Downtown,Sedan,errand,6.0,35.82,4,1
T04384,2024-02-17 09:00,2024-02-17,2,9,Coconut Grove,Sedan,wedding,2.9,51.01,5,1
T04385,2024-02-24 05:26,2024-02-24,2,5,Brickell,Convertible,nightlife,13.9,38.04,5,1
T04386,2024-06-08 01:02,2024-06-08,6,1,Coral Gables,Minivan,errand,2.1,46.43,4,1
T04387,2024-04-20 03:44,2024-04-20,4,3,Midtown,Minivan,airport,2.1,48.18,5,1
T04388,2024-01-04 04:34,2024-01-04,1,4,Midtown,Convertible,event,13.2,50.84,5,1
T04389,2024-02-13 01:59,2024-02-13,2,1,Wynwood,Sedan,nightlife,3.2,15.01,4,1
T04390,2024-03-26 07:25,2024-03-26,3,7,Midtown,SUV,wedding,20.4,31.36,4,1
T04391,2024-05-26 11:12,2024-05-26,5,11,Midtown,Sedan,long_distance,2.3,37.29,5,1
T04392,2024-01-03 10:29,2024-01-03,1,10,Downtown,SUV,long_distance,7.8,18.83,5,1
T04393,2024-01-16 03:31,2024-01-16,1,3,Coral Gables,Luxury,airport,4.9,28.12,4,1
T04394,2024-05-24 00:01,2024-05-24,5,0,Downtown,Sedan,airport,6.5,33.93,4,1
T04395,2024-01-23 06:48,2024-01-23,1,6,South Beach,Sedan,wedding,12.2,25.53,5,1
T04396,2024-02-11 02:06,2024-02-11,2,2,Coral Gables,Sedan,long_distance,1.5,34.67,5,1
T04397,2024-05-24 01:47,2024-05-24,5,1,Aventura,Sedan,event,10.2,49.87,4,1
T04398,2024-06-16 12:31,2024-06-16,6,12,Wynwood,SUV,airport,18.9,68.32,4,1
T04399,2024-03-05 10:55,2024-03-05,3,10,Coconut Grove,Sedan,wedding,13.3,22.73,5,1
T04400,2024-01-29 15:07,2024-01-29,1,15,Doral,Convertible,airport,1.6,49.93,5,1
T04401,2024-01-18 15:53,2024-01-18,1,15,South Beach,Minivan,event,18.7,49.11,4,1
T04402,2024-03-03 13:03,2024-03-03,3,13,Wynwood,Sedan,airport,7.8,40.19,4,1
T04403,2024-03-16 04:11,2024-03-16,3,4,Little Havana,SUV,airport,21.5,14.14,5,1
T04404,2024-04-11 00:09,2024-04-11,4,0,Little Havana,Minivan,airport,7.0,35.45,5,1
T04405,2024-05-30 08:48,2024-05-30,5,8,Brickell,Luxury,airport,4.7,36.21,4,0
T04406,2024-06-19 23:01,2024-06-19,6,23,Doral,Sedan,errand,4.3,34.18,5,1
T04407,2024-04-24 15:56,2024-04-24,4,15,Wynwood,Convertible,event,10.8,23.94,4,1
T04408,2024-02-23 21:11,2024-02-23,2,21,Midtown,Sedan,wedding,16.5,59.05,4,1
T04409,2024-03-21 03:14,2024-03-21,3,3,Wynwood,Sedan,event,14.1,50.73,5,1
T04410,2024-06-15 14:38,2024-06-15,6,14,Coconut Grove,SUV,wedding,21.2,56.82,5,1
T04411,2024-06-22 04:17,2024-06-22,6,4,Little Havana,Sedan,wedding,4.4,77.79,4,1
T04412,2024-05-18 11:07,2024-05-18,5,11,Midtown,Sedan,nightlife,2.3,56.86,4,1
T04413,2024-01-28 18:42,2024-01-28,1,18,Brickell,SUV,errand,6.6,17.15,5,0
T04414,2024-05-17 18:59,2024-05-17,5,18,Brickell,Minivan,airport,2.9,26.05,5,1
T04415,2024-05-18 12:48,2024-05-18,5,12,Coconut Grove,Luxury,wedding,2.8,59.94,5,1
T04416,2024-05-17 13:16,2024-05-17,5,13,Downtown,Luxury,long_distance,3.8,46.87,5,1
T04417,2024-05-11 21:26,2024-05-11,5,21,Wynwood,Sedan,airport,5.4,48.57,4,1
T04418,2024-01-16 00:32,2024-01-16,1,0,Aventura,Luxury,errand,1.9,43.21,5,1
T04419,2024-03-07 00:32,2024-03-07,3,0,Coral Gables,Sedan,event,30.1,27.35,5,1
T04420,2024-05-22 02:36,2024-05-22,5,2,Brickell,Luxury,long_distance,19.0,51.35,5,1
T04421,2024-03-15 19:54,2024-03-15,3,19,Doral,Sedan,airport,5.8,34.48,5,1
T04422,2024-03-17 01:03,2024-03-17,3,1,Midtown,Sedan,long_distance,4.2,45.69,4,1
T04423,2024-05-15 06:25,2024-05-15,5,6,Doral,Luxury,wedding,9.9,54.72,4,1
T04424,2024-02-20 10:14,2024-02-20,2,10,Coconut Grove,SUV,long_distance,6.3,34.97,4,1
T04425,2024-04-21 08:28,2024-04-21,4,8,South Beach,Sedan,long_distance,2.4,28.54,5,1
T04426,2024-02-27 18:33,2024-02-27,2,18,Midtown,SUV,errand,15.5,43.32,4,1
T04427,2024-02-17 04:45,2024-02-17,2,4,South Beach,SUV,airport,10.5,27.49,5,1
T04428,2024-02-12 06:47,2024-02-12,2,6,Downtown,SUV,wedding,2.3,51.1,5,0
T04429,2024-02-07 00:22,2024-02-07,2,0,Little Havana,Convertible,nightlife,11.0,51.33,5,1
T04430,2024-02-25 00:03,2024-02-25,2,0,South Beach,Minivan,nightlife,47.5,63.7,5,1
T04431,2024-04-06 07:50,2024-04-06,4,7,Coconut Grove,Sedan,wedding,11.9,55.86,5,1
T04432,2024-04-13 14:15,2024-04-13,4,14,Doral,Sedan,nightlife,10.0,48.8,5,1
T04433,2024-01-01 16:33,2024-01-01,1,16,Doral,Sedan,long_distance,10.7,30.48,4,0
T04434,2024-02-01 08:07,2024-02-01,2,8,Midtown,SUV,nightlife,22.3,43.51,4,1
T04435,2024-01-24 12:36,2024-01-24,1,12,Wynwood,Minivan,airport,13.9,53.36,4,1
T04436,2024-05-06 06:59,2024-05-06,5,6,Downtown,Sedan,wedding,13.8,31.33,5,1
T04437,2024-06-21 17:49,2024-06-21,6,17,Doral,SUV,wedding,31.2,30.1,4,1
T04438,2024-06-07 01:24,2024-06-07,6,1,South Beach,Luxury,long_distance,15.7,48.18,4,1
T04439,2024-03-27 09:34,2024-03-27,3,9,Brickell,SUV,long_distance,3.0,25.94,5,1
T04440,2024-03-07 12:15,2024-03-07,3,12,South Beach,SUV,nightlife,10.3,39.41,5,1
T04441,2024-06-01 18:32,2024-06-01,6,18,Coconut Grove,Minivan,wedding,2.6,47.15,4,1
T04442,2024-04-21 03:56,2024-04-21,4,3,Brickell,SUV,wedding,4.6,42.73,4,1
T04443,2024-04-24 02:59,2024-04-24,4,2,Brickell,SUV,long_distance,5.2,48.7,5,1
T04444,2024-03-22 02:42,2024-03-22,3,2,Doral,Sedan,long_distance,4.8,51.51,4,1
T04445,2024-06-26 08:21,2024-06-26,6,8,Aventura,SUV,airport,9.9,52.77,4,1
T04446,2024-03-20 04:01,2024-03-20,3,4,Coral Gables,SUV,wedding,3.4,28.34,4,1
T04447,2024-06-19 00:04,2024-06-19,6,0,Little Havana,Sedan,airport,4.6,38.36,5,1
T04448,2024-03-02 08:26,2024-03-02,3,8,Midtown,Luxury,nightlife,1.9,45.81,4,1
T04449,2024-04-06 18:38,2024-04-06,4,18,Doral,SUV,errand,7.7,45.68,5,1
T04450,2024-03-10 12:27,2024-03-10,3,12,Downtown,Convertible,airport,14.7,48.43,5,1
T04451,2024-01-25 01:35,2024-01-25,1,1,Wynwood,Luxury,errand,12.0,27.75,4,1
T04452,2024-01-05 04:45,2024-01-05,1,4,Aventura,Sedan,nightlife,5.6,49.36,4,1
T04453,2024-02-08 04:41,2024-02-08,2,4,Coral Gables,SUV,long_distance,1.5,42.02,4,1
T04454,2024-03-14 00:09,2024-03-14,3,0,Midtown,Sedan,airport,16.5,30.5,5,1
T04455,2024-03-29 16:56,2024-03-29,3,16,Brickell,Sedan,event,7.4,46.72,4,1
T04456,2024-03-24 04:29,2024-03-24,3,4,Coral Gables,SUV,errand,12.1,29.87,4,1
T04457,2024-02-19 13:19,2024-02-19,2,13,Wynwood,Minivan,airport,6.0,33.3,4,1
T04458,2024-04-26 00:00,2024-04-26,4,0,Coconut Grove,Luxury,nightlife,2.9,42.76,5,1
T04459,2024-01-25 17:08,2024-01-25,1,17,Aventura,SUV,wedding,3.3,31.65,5,1
T04460,2024-05-20 03:43,2024-05-20,5,3,Midtown,Sedan,nightlife,4.1,50.03,4,1
T04461,2024-06-10 10:22,2024-06-10,6,10,Doral,Luxury,nightlife,11.5,24.43,4,1
T04462,2024-04-11 03:56,2024-04-11,4,3,South Beach,Sedan,nightlife,2.8,33.99,4,1
T04463,2024-02-14 07:03,2024-02-14,2,7,Coconut Grove,Luxury,event,13.9,38.14,4,1
T04464,2024-01-14 02:08,2024-01-14,1,2,Aventura,Minivan,airport,28.5,41.82,5,1
T04465,2024-04-27 02:01,2024-04-27,4,2,Brickell,Luxury,wedding,7.7,28.72,4,1
T04466,2024-02-14 06:57,2024-02-14,2,6,Wynwood,SUV,long_distance,5.6,15.79,5,1
T04467,2024-06-09 13:04,2024-06-09,6,13,Little Havana,Sedan,nightlife,8.5,42.25,4,1
T04468,2024-06-16 08:34,2024-06-16,6,8,Little Havana,Sedan,nightlife,20.4,45.08,4,1
T04469,2024-04-19 13:48,2024-04-19,4,13,Little Havana,Sedan,airport,7.3,44.08,4,0
T04470,2024-03-07 09:24,2024-03-07,3,9,South Beach,SUV,errand,2.1,46.86,5,1
T04471,2024-02-06 14:26,2024-02-06,2,14,Coral Gables,Sedan,wedding,18.5,26.24,5,1
T04472,2024-01-07 03:39,2024-01-07,1,3,Brickell,Sedan,errand,5.6,29.68,4,1
T04473,2024-04-03 15:46,2024-04-03,4,15,Coral Gables,Luxury,wedding,7.1,59.13,5,1
T04474,2024-02-08 08:15,2024-02-08,2,8,Little Havana,SUV,long_distance,9.1,46.2,5,0
T04475,2024-01-22 15:26,2024-01-22,1,15,Aventura,Sedan,airport,5.1,17.39,5,1
T04476,2024-03-22 03:47,2024-03-22,3,3,Wynwood,SUV,event,12.0,36.31,4,1
T04477,2024-02-16 12:28,2024-02-16,2,12,South Beach,Minivan,long_distance,3.5,35.46,4,1
T04478,2024-04-17 22:51,2024-04-17,4,22,Midtown,Luxury,errand,6.3,34.42,5,0
T04479,2024-04-12 04:54,2024-04-12,4,4,Wynwood,Sedan,errand,12.7,34.35,4,0
T04480,2024-06-08 14:56,2024-06-08,6,14,Midtown,SUV,long_distance,15.6,26.95,5,1
T04481,2024-03-10 19:18,2024-03-10,3,19,Downtown,Sedan,event,2.5,50.66,5,1
T04482,2024-06-18 05:37,2024-06-18,6,5,South Beach,Minivan,wedding,25.7,35.85,5,1
T04483,2024-01-04 01:26,2024-01-04,1,1,Brickell,SUV,long_distance,11.4,30.4,5,1
T04484,2024-05-24 15:19,2024-05-24,5,15,Wynwood,Sedan,airport,3.1,47.91,4,1
T04485,2024-03-10 06:19,2024-03-10,3,6,South Beach,Sedan,errand,9.4,36.91,4,1
T04486,2024-04-06 17:09,2024-04-06,4,17,Brickell,Sedan,airport,29.8,35.27,4,1
T04487,2024-06-12 13:53,2024-06-12,6,13,Coconut Grove,Luxury,long_distance,5.5,42.46,4,1
T04488,2024-04-01 05:22,2024-04-01,4,5,Coconut Grove,Sedan,long_distance,7.1,45.51,4,1
T04489,2024-01-05 12:42,2024-01-05,1,12,Coconut Grove,SUV,errand,31.2,44.6,5,1
T04490,2024-01-23 03:06,2024-01-23,1,3,Doral,SUV,event,7.6,46.12,5,1
T04491,2024-05-19 17:05,2024-05-19,5,17,Aventura,Minivan,airport,7.2,32.71,4,1
T04492,2024-01-01 21:27,2024-01-01,1,21,Coral Gables,Sedan,errand,23.9,36.96,5,1
T04493,2024-06-22 18:50,2024-06-22,6,18,Coconut Grove,Luxury,long_distance,14.0,32.6,5,1
T04494,2024-05-08 05:46,2024-05-08,5,5,Brickell,Minivan,long_distance,3.0,47.19,5,1
T04495,2024-05-30 13:34,2024-05-30,5,13,South Beach,Sedan,event,12.3,47.23,5,1
T04496,2024-01-05 11:54,2024-01-05,1,11,Brickell,Sedan,nightlife,10.7,45.87,5,0
T04497,2024-02-16 02:10,2024-02-16,2,2,Little Havana,SUV,errand,8.8,29.45,4,1
T04498,2024-03-12 02:51,2024-03-12,3,2,Wynwood,Sedan,airport,2.1,36.51,5,1
T04499,2024-01-31 22:25,2024-01-31,1,22,South Beach,Sedan,errand,2.0,44.26,5,1
T04500,2024-05-15 13:00,2024-05-15,5,13,Coral Gables,Sedan,event,4.0,36.39,4,1
T04501,2024-06-13 16:24,2024-06-13,6,16,South Beach,Sedan,nightlife,5.0,23.23,5,1
T04502,2024-01-16 22:12,2024-01-16,1,22,Brickell,Sedan,long_distance,9.6,57.76,5,1
T04503,2024-05-31 19:38,2024-05-31,5,19,South Beach,Sedan,nightlife,11.9,39.53,4,1
T04504,2024-03-11 01:00,2024-03-11,3,1,Coral Gables,Minivan,errand,6.9,48.71,4,1
T04505,2024-05-01 03:15,2024-05-01,5,3,Brickell,Sedan,wedding,8.6,45.2,4,1
T04506,2024-01-26 18:52,2024-01-26,1,18,Downtown,Sedan,wedding,9.7,15.81,4,1
T04507,2024-01-12 23:06,2024-01-12,1,23,Midtown,SUV,airport,5.9,39.94,4,1
T04508,2024-03-31 21:45,2024-03-31,3,21,Doral,Sedan,nightlife,3.5,36.76,4,1
T04509,2024-03-07 03:37,2024-03-07,3,3,Coconut Grove,Sedan,wedding,2.7,48.44,5,1
T04510,2024-05-14 10:55,2024-05-14,5,10,Little Havana,Sedan,nightlife,7.0,30.9,5,1
T04511,2024-01-20 06:28,2024-01-20,1,6,Little Havana,Sedan,airport,6.4,33.93,4,1
T04512,2024-02-12 22:07,2024-02-12,2,22,South Beach,Luxury,event,10.2,60.19,5,1
T04513,2024-05-22 16:43,2024-05-22,5,16,Downtown,Convertible,long_distance,10.2,8.56,5,1
T04514,2024-04-30 04:49,2024-04-30,4,4,Downtown,Sedan,long_distance,29.0,39.56,4,1
T04515,2024-02-28 14:07,2024-02-28,2,14,Midtown,Minivan,nightlife,3.8,38.81,4,1
T04516,2024-05-21 22:32,2024-05-21,5,22,Brickell,Sedan,long_distance,12.4,28.12,4,1
T04517,2024-02-09 04:57,2024-02-09,2,4,Coral Gables,Sedan,wedding,7.9,34.43,5,1
T04518,2024-05-30 20:24,2024-05-30,5,20,Coconut Grove,Sedan,event,8.1,52.97,4,1
T04519,2024-01-31 17:12,2024-01-31,1,17,Downtown,Sedan,errand,3.2,43.55,5,1
T04520,2024-01-11 14:56,2024-01-11,1,14,Midtown,SUV,long_distance,3.8,58.05,5,1
T04521,2024-01-02 05:51,2024-01-02,1,5,Coconut Grove,Sedan,long_distance,20.1,39.2,4,1
T04522,2024-05-20 11:50,2024-05-20,5,11,Little Havana,SUV,event,25.2,42.56,5,1
T04523,2024-05-08 01:00,2024-05-08,5,1,Wynwood,Sedan,wedding,8.3,37.15,5,1
T04524,2024-03-16 06:51,2024-03-16,3,6,Wynwood,Sedan,airport,3.8,37.27,4,1
T04525,2024-02-17 05:52,2024-02-17,2,5,Brickell,Sedan,event,4.6,36.81,5,1
T04526,2024-04-08 19:42,2024-04-08,4,19,Midtown,SUV,long_distance,36.9,41.37,4,1
T04527,2024-04-26 08:25,2024-04-26,4,8,Downtown,SUV,nightlife,2.0,25.56,4,1
T04528,2024-04-23 21:43,2024-04-23,4,21,Little Havana,Sedan,nightlife,2.9,43.51,5,1
T04529,2024-06-25 03:15,2024-06-25,6,3,Doral,SUV,errand,8.0,45.82,5,1
T04530,2024-02-06 02:20,2024-02-06,2,2,South Beach,SUV,wedding,2.8,22.23,4,1
T04531,2024-04-14 09:52,2024-04-14,4,9,Wynwood,Sedan,event,15.1,44.69,5,1
T04532,2024-05-02 00:13,2024-05-02,5,0,Coral Gables,SUV,errand,5.5,57.45,5,1
T04533,2024-06-15 16:49,2024-06-15,6,16,Coconut Grove,SUV,airport,29.4,50.44,4,1
T04534,2024-02-24 22:47,2024-02-24,2,22,Brickell,Luxury,long_distance,7.8,46.44,4,1
T04535,2024-02-26 18:08,2024-02-26,2,18,Coconut Grove,SUV,long_distance,20.0,40.22,5,1
T04536,2024-05-08 02:14,2024-05-08,5,2,South Beach,Sedan,nightlife,5.1,47.9,4,1
T04537,2024-01-28 23:27,2024-01-28,1,23,Doral,SUV,nightlife,5.1,26.99,4,1
T04538,2024-03-21 07:02,2024-03-21,3,7,Wynwood,Sedan,nightlife,2.3,62.34,4,1
T04539,2024-01-19 12:30,2024-01-19,1,12,Little Havana,Sedan,wedding,1.7,44.61,4,1
T04540,2024-04-09 22:18,2024-04-09,4,22,Midtown,Convertible,wedding,3.1,40.73,4,1
T04541,2024-02-29 21:55,2024-02-29,2,21,Doral,SUV,errand,2.2,45.77,5,1
T04542,2024-05-20 02:05,2024-05-20,5,2,South Beach,Sedan,errand,16.6,57.42,5,1
T04543,2024-01-31 08:58,2024-01-31,1,8,Downtown,Minivan,event,21.8,41.08,4,1
T04544,2024-02-09 15:32,2024-02-09,2,15,Doral,Sedan,event,13.2,43.76,5,1
T04545,2024-02-01 10:30,2024-02-01,2,10,Coral Gables,Luxury,long_distance,13.8,28.76,4,1
T04546,2024-01-29 04:34,2024-01-29,1,4,Brickell,SUV,event,6.9,21.49,4,1
T04547,2024-03-25 03:08,2024-03-25,3,3,Coral Gables,SUV,long_distance,7.6,25.02,5,1
T04548,2024-05-24 15:32,2024-05-24,5,15,Brickell,Sedan,errand,10.2,55.99,4,1
T04549,2024-02-09 12:54,2024-02-09,2,12,South Beach,SUV,wedding,2.8,52.35,5,1
T04550,2024-04-28 05:14,2024-04-28,4,5,Midtown,Minivan,nightlife,8.4,36.87,5,1
T04551,2024-03-15 13:48,2024-03-15,3,13,Little Havana,Convertible,errand,6.9,45.38,4,1
T04552,2024-04-28 14:09,2024-04-28,4,14,South Beach,Sedan,errand,5.9,57.71,5,1
T04553,2024-01-27 00:29,2024-01-27,1,0,Coral Gables,Minivan,nightlife,1.9,46.86,4,1
T04554,2024-04-28 03:23,2024-04-28,4,3,Midtown,Sedan,errand,19.9,40.81,5,1
T04555,2024-05-03 17:41,2024-05-03,5,17,Coral Gables,Sedan,event,5.8,39.76,4,1
T04556,2024-01-16 06:06,2024-01-16,1,6,Downtown,Sedan,errand,2.0,44.7,5,1
T04557,2024-02-28 16:01,2024-02-28,2,16,Wynwood,Luxury,event,30.9,40.76,5,1
T04558,2024-01-19 09:32,2024-01-19,1,9,Little Havana,SUV,wedding,7.3,41.58,5,1
T04559,2024-02-16 12:03,2024-02-16,2,12,Wynwood,Sedan,long_distance,2.0,35.65,5,1
T04560,2024-03-07 12:43,2024-03-07,3,12,Aventura,Luxury,event,3.8,27.35,5,0
T04561,2024-04-25 05:35,2024-04-25,4,5,Aventura,Sedan,errand,1.8,47.22,4,0
T04562,2024-04-24 13:27,2024-04-24,4,13,Coconut Grove,Sedan,airport,11.9,33.0,5,1
T04563,2024-06-16 12:43,2024-06-16,6,12,Coral Gables,Sedan,airport,6.3,36.67,5,1
T04564,2024-01-18 22:13,2024-01-18,1,22,Little Havana,SUV,airport,5.2,43.87,4,1
T04565,2024-04-12 15:26,2024-04-12,4,15,Wynwood,Sedan,errand,6.2,49.31,5,1
T04566,2024-02-25 16:27,2024-02-25,2,16,Aventura,Minivan,event,4.2,58.86,4,1
T04567,2024-04-14 21:44,2024-04-14,4,21,South Beach,Sedan,errand,12.2,19.52,5,1
T04568,2024-05-13 12:37,2024-05-13,5,12,Coral Gables,Luxury,airport,22.0,48.37,5,1
T04569,2024-03-26 11:49,2024-03-26,3,11,Coral Gables,Sedan,errand,11.5,39.51,5,1
T04570,2024-01-07 21:33,2024-01-07,1,21,Doral,SUV,airport,13.8,41.72,5,1
T04571,2024-05-27 13:47,2024-05-27,5,13,Brickell,Luxury,errand,2.1,43.17,5,1
T04572,2024-04-25 13:16,2024-04-25,4,13,South Beach,Sedan,errand,1.9,61.73,4,1
T04573,2024-06-16 23:20,2024-06-16,6,23,Midtown,Sedan,event,3.0,12.21,5,1
T04574,2024-05-01 16:38,2024-05-01,5,16,Downtown,Sedan,event,8.6,43.1,4,1
T04575,2024-03-29 08:10,2024-03-29,3,8,Midtown,Minivan,nightlife,22.5,51.23,5,1
T04576,2024-01-08 07:53,2024-01-08,1,7,Aventura,SUV,errand,4.7,31.79,4,1
T04577,2024-02-16 15:13,2024-02-16,2,15,Midtown,Convertible,wedding,1.5,30.86,5,1
T04578,2024-04-26 23:13,2024-04-26,4,23,Wynwood,SUV,nightlife,5.1,44.11,5,1
T04579,2024-02-14 20:09,2024-02-14,2,20,Downtown,Convertible,nightlife,33.9,19.54,5,1
T04580,2024-01-20 14:53,2024-01-20,1,14,Little Havana,Sedan,wedding,5.2,37.96,4,1
T04581,2024-04-19 19:07,2024-04-19,4,19,Downtown,SUV,nightlife,7.2,33.74,4,1
T04582,2024-01-15 09:10,2024-01-15,1,9,Doral,Sedan,long_distance,36.5,23.12,4,1
T04583,2024-03-14 08:53,2024-03-14,3,8,Aventura,Minivan,event,4.9,52.5,5,1
T04584,2024-02-29 01:23,2024-02-29,2,1,Wynwood,Sedan,nightlife,10.6,40.73,4,1
T04585,2024-05-28 00:13,2024-05-28,5,0,Doral,SUV,airport,32.5,29.09,5,1
T04586,2024-02-16 23:26,2024-02-16,2,23,Doral,Minivan,long_distance,3.8,39.09,5,1
T04587,2024-03-09 05:43,2024-03-09,3,5,Midtown,SUV,errand,2.3,26.05,5,1
T04588,2024-01-20 01:27,2024-01-20,1,1,Aventura,Sedan,nightlife,7.0,27.14,5,1
T04589,2024-04-25 14:56,2024-04-25,4,14,South Beach,SUV,airport,4.8,15.23,5,1
T04590,2024-01-21 12:59,2024-01-21,1,12,Coral Gables,SUV,event,1.5,31.06,4,1
T04591,2024-01-11 10:43,2024-01-11,1,10,South Beach,Sedan,nightlife,7.7,39.24,4,1
T04592,2024-02-20 06:11,2024-02-20,2,6,Midtown,Minivan,event,2.8,28.54,5,1
T04593,2024-03-12 12:36,2024-03-12,3,12,Coral Gables,SUV,nightlife,11.6,39.92,4,1
T04594,2024-04-22 05:36,2024-04-22,4,5,Coconut Grove,SUV,event,9.5,39.41,4,1
T04595,2024-03-02 17:00,2024-03-02,3,17,Aventura,Minivan,airport,3.3,28.18,4,0
T04596,2024-01-09 23:25,2024-01-09,1,23,Little Havana,Luxury,errand,15.4,14.79,4,1
T04597,2024-03-30 19:46,2024-03-30,3,19,Doral,Sedan,long_distance,4.9,55.62,5,1
T04598,2024-06-27 19:14,2024-06-27,6,19,Doral,Convertible,airport,6.3,52.46,5,1
T04599,2024-06-28 05:48,2024-06-28,6,5,Downtown,Sedan,airport,6.4,66.1,5,1
T04600,2024-01-23 05:57,2024-01-23,1,5,Doral,Sedan,nightlife,32.8,40.75,4,1
T04601,2024-02-26 11:41,2024-02-26,2,11,South Beach,Sedan,errand,2.7,43.14,4,0
T04602,2024-05-24 13:03,2024-05-24,5,13,Wynwood,SUV,event,37.2,39.53,5,1
T04603,2024-04-25 12:41,2024-04-25,4,12,Little Havana,Sedan,airport,6.6,49.07,5,1
T04604,2024-02-12 17:41,2024-02-12,2,17,Coconut Grove,Sedan,errand,6.4,36.22,5,0
T04605,2024-05-30 15:16,2024-05-30,5,15,Doral,Luxury,wedding,3.6,71.12,5,1
T04606,2024-04-05 00:28,2024-04-05,4,0,South Beach,SUV,long_distance,5.6,33.72,5,1
T04607,2024-04-21 09:52,2024-04-21,4,9,South Beach,Minivan,event,7.3,43.74,4,1
T04608,2024-04-03 13:54,2024-04-03,4,13,South Beach,Luxury,airport,11.0,66.05,5,1
T04609,2024-01-03 21:45,2024-01-03,1,21,Brickell,SUV,long_distance,4.2,43.73,5,0
T04610,2024-02-13 19:02,2024-02-13,2,19,Wynwood,Sedan,airport,32.0,39.2,4,1
T04611,2024-04-05 09:56,2024-04-05,4,9,Coral Gables,Sedan,long_distance,1.9,31.79,4,1
T04612,2024-03-07 17:36,2024-03-07,3,17,South Beach,Luxury,long_distance,5.2,39.53,5,1
T04613,2024-02-10 11:12,2024-02-10,2,11,Coral Gables,Convertible,airport,11.0,23.25,5,1
T04614,2024-02-12 07:22,2024-02-12,2,7,Brickell,Luxury,nightlife,19.3,39.45,5,1
T04615,2024-04-05 20:51,2024-04-05,4,20,Little Havana,Sedan,errand,24.1,35.88,5,1
T04616,2024-01-16 03:39,2024-01-16,1,3,Coral Gables,Convertible,errand,2.8,37.77,4,1
T04617,2024-06-23 01:14,2024-06-23,6,1,Midtown,Convertible,long_distance,6.9,22.46,5,1
T04618,2024-05-21 17:18,2024-05-21,5,17,Coral Gables,Convertible,long_distance,13.7,45.75,4,1
T04619,2024-03-03 06:56,2024-03-03,3,6,Wynwood,Sedan,errand,9.8,27.82,4,1
T04620,2024-04-10 05:37,2024-04-10,4,5,Midtown,Minivan,airport,4.7,31.02,4,1
T04621,2024-05-17 00:22,2024-05-17,5,0,Doral,Sedan,wedding,5.1,55.54,5,1
T04622,2024-06-14 07:07,2024-06-14,6,7,Wynwood,Sedan,errand,5.3,37.52,5,1
T04623,2024-01-24 05:56,2024-01-24,1,5,Doral,Luxury,nightlife,26.1,49.12,4,1
T04624,2024-03-26 19:25,2024-03-26,3,19,Little Havana,Luxury,long_distance,7.2,55.86,4,1
T04625,2024-02-04 01:07,2024-02-04,2,1,Wynwood,Sedan,airport,2.8,27.04,5,0
T04626,2024-04-12 06:04,2024-04-12,4,6,Downtown,Sedan,event,20.1,43.52,4,1
T04627,2024-04-05 08:10,2024-04-05,4,8,Brickell,Sedan,nightlife,4.5,40.13,4,1
