trip_id,datetime,hour,day_of_week,month,is_weekend,is_night,is_rush_hour,distance_km,pickup_neighborhood,dropoff_neighborhood,weather,weather_encoded,driver_supply_ratio,event_demand_multiplier,active_drivers,pending_requests,price_usd,demand_supply_ratio
TR03831,2023-06-30 14:55:00,14,4,6,0,0,0,20.75,Aventura,South Beach,sunny,0,0.63,1.0,50,6,49.61,0.12
TR03832,2023-03-28 20:16:00,20,1,3,0,0,0,10.08,Wynwood,Coral Gables,rainy,2,0.9,1.0,72,117,37.24,1.6
TR03833,2023-07-22 05:10:00,5,5,7,1,1,0,7.36,Brickell,Midtown,sunny,0,0.55,1.0,44,79,27.67,1.76
TR03834,2023-01-20 12:38:00,12,4,1,0,0,0,12.35,Midtown,Aventura,cloudy,1,0.51,1.0,40,50,36.83,1.22
TR03835,2023-08-22 08:25:00,8,1,8,0,0,1,15.44,Downtown,South Beach,sunny,0,0.84,1.0,67,54,44.05,0.79
TR03836,2023-08-15 21:43:00,21,1,8,0,0,0,1.66,Little Havana,Brickell,sunny,0,0.67,1.0,53,60,17.54,1.11
TR03837,2023-11-14 22:07:00,22,1,11,0,1,0,2.81,Little Havana,Wynwood,cloudy,1,0.74,1.0,59,16,28.44,0.27
TR03838,2023-06-14 01:47:00,1,2,6,0,1,0,17.41,Brickell,Midtown,cloudy,1,0.57,1.0,45,119,70.87,2.59
TR03839,2023-06-02 04:24:00,4,4,6,0,1,0,6.04,Brickell,South Beach,sunny,0,0.77,1.0,61,66,20.77,1.06
TR03840,2023-01-05 06:12:00,6,3,1,0,0,0,5.38,Aventura,Coconut Grove,sunny,0,0.7,1.0,56,119,23.67,2.09
TR03841,2023-03-22 09:54:00,9,2,3,0,0,1,15.98,Brickell,Doral,sunny,0,0.39,1.0,31,73,53.53,2.28
TR03842,2023-04-24 18:08:00,18,0,4,0,0,1,16.43,Coconut Grove,Aventura,sunny,0,0.85,1.0,68,13,46.46,0.19
TR03843,2023-04-23 00:00:00,0,6,4,1,1,0,21.35,Brickell,Midtown,rainy,2,0.7,1.0,56,81,107.06,1.42
TR03844,2023-02-08 00:20:00,0,2,2,0,1,0,3.06,South Beach,Wynwood,sunny,0,0.8,1.0,64,17,32.86,0.26
TR03845,2023-07-08 02:24:00,2,5,7,1,1,0,55.41,Downtown,Little Havana,sunny,0,0.93,1.0,74,102,162.65,1.36
TR03846,2023-10-09 12:44:00,12,0,10,0,0,0,7.48,Coral Gables,Coral Gables,sunny,0,0.63,1.0,50,90,29.7,1.76
TR03847,2023-11-11 10:14:00,10,5,11,1,0,0,23.6,South Beach,Little Havana,cloudy,1,0.65,1.5,52,7,75.64,0.13
TR03848,2023-03-02 08:58:00,8,3,3,0,0,1,4.66,Wynwood,Downtown,sunny,0,0.84,1.0,67,69,26.15,1.01
TR03849,2023-10-27 13:54:00,13,4,10,0,0,0,11.36,Coral Gables,Aventura,sunny,0,0.22,1.0,17,48,40.08,2.67
TR03850,2023-06-14 23:48:00,23,2,6,0,1,0,4.27,Brickell,Wynwood,sunny,0,0.54,1.0,43,74,37.17,1.68
TR03851,2023-02-09 14:58:00,14,3,2,0,0,0,10.1,Brickell,Wynwood,cloudy,1,0.42,1.0,33,34,36.73,1.0
TR03852,2023-10-31 11:48:00,11,1,10,0,0,0,3.08,Little Havana,Little Havana,sunny,0,0.79,1.0,63,38,19.34,0.59
TR03853,2023-03-21 12:54:00,12,1,3,0,0,0,13.07,Doral,Downtown,cloudy,1,0.72,1.6,57,25,42.19,0.43
TR03854,2023-04-27 23:24:00,23,3,4,0,1,0,11.64,Coconut Grove,Coconut Grove,sunny,0,0.94,1.6,75,60,59.2,0.79
TR03855,2023-07-09 08:27:00,8,6,7,1,0,1,2.94,Downtown,Downtown,rainy,2,0.76,1.0,60,23,29.85,0.38
TR03856,2023-01-19 11:04:00,11,3,1,0,0,0,19.69,South Beach,Downtown,cloudy,1,0.63,1.0,50,31,51.77,0.61
TR03857,2023-02-01 16:29:00,16,2,2,0,0,0,8.63,Midtown,Coconut Grove,cloudy,1,0.93,1.6,74,101,34.65,1.35
TR03858,2023-11-30 15:34:00,15,3,11,0,0,0,23.42,Downtown,South Beach,sunny,0,0.47,1.0,37,32,56.17,0.84
TR03859,2023-02-20 15:20:00,15,0,2,0,0,0,11.67,Coral Gables,Aventura,rainy,2,0.74,1.0,59,7,43.97,0.12
TR03860,2023-04-06 14:18:00,14,3,4,0,0,0,14.2,Coconut Grove,Aventura,cloudy,1,0.71,1.0,56,113,37.57,1.98
TR03861,2023-06-16 22:29:00,22,4,6,0,1,0,1.73,Wynwood,Midtown,rainy,2,0.67,1.0,53,11,33.17,0.2
TR03862,2023-03-24 18:11:00,18,4,3,0,0,1,13.02,Midtown,Aventura,sunny,0,0.75,1.0,60,56,44.45,0.92
TR03863,2023-03-17 14:11:00,14,4,3,0,0,0,8.8,South Beach,Downtown,cloudy,1,0.54,1.0,43,58,31.77,1.32
TR03864,2023-08-08 08:08:00,8,1,8,0,0,1,7.36,South Beach,Downtown,rainy,2,0.81,1.0,64,88,39.36,1.35
TR03865,2023-07-13 21:13:00,21,3,7,0,0,0,7.08,Wynwood,Downtown,cloudy,1,0.53,1.0,42,13,27.6,0.3
TR03866,2023-12-28 06:21:00,6,3,12,0,0,0,4.59,Downtown,Midtown,sunny,0,0.61,1.0,48,93,22.79,1.9
TR03867,2023-03-12 11:38:00,11,6,3,1,0,0,7.07,Aventura,Midtown,sunny,0,0.72,2.8,57,97,49.7,1.67
TR03868,2023-09-16 15:38:00,15,5,9,1,0,0,8.08,South Beach,Coconut Grove,cloudy,1,0.77,1.5,61,71,38.73,1.15
TR03869,2023-09-25 12:37:00,12,0,9,0,0,0,7.81,Wynwood,South Beach,cloudy,1,0.9,1.0,72,93,26.56,1.27
TR03870,2023-06-21 11:49:00,11,2,6,0,0,0,13.33,Coral Gables,Coconut Grove,sunny,0,0.81,1.0,64,5,38.88,0.08
TR03871,2023-06-27 00:43:00,0,1,6,0,1,0,4.45,Aventura,Doral,cloudy,1,0.43,1.0,34,103,35.46,2.94
TR03872,2023-03-16 15:12:00,15,3,3,0,0,0,4.91,Little Havana,Doral,sunny,0,0.68,1.0,54,114,22.27,2.07
TR03873,2023-08-19 13:16:00,13,5,8,1,0,0,8.45,South Beach,Little Havana,sunny,0,0.78,1.0,62,29,33.93,0.46
TR03874,2023-12-16 20:47:00,20,5,12,1,0,0,8.35,Aventura,Doral,sunny,0,0.72,1.0,57,117,29.83,2.02
TR03875,2023-08-26 15:45:00,15,5,8,1,0,0,3.41,Little Havana,Little Havana,rainy,2,0.76,1.0,60,37,25.36,0.61
TR03876,2023-03-23 13:54:00,13,3,3,0,0,0,20.91,South Beach,Coral Gables,sunny,0,0.63,2.8,50,111,92.05,2.18
TR03877,2023-09-27 08:09:00,8,2,9,0,0,1,12.83,Downtown,Coral Gables,sunny,0,0.85,1.0,68,115,37.95,1.67
TR03878,2023-07-26 23:53:00,23,2,7,0,1,0,2.38,Wynwood,Downtown,sunny,0,0.65,1.0,52,98,26.9,1.85
TR03879,2023-04-16 05:03:00,5,6,4,1,1,0,1.76,Wynwood,Wynwood,cloudy,1,0.7,1.0,56,66,16.78,1.16
TR03880,2023-02-22 03:48:00,3,2,2,0,1,0,13.72,Downtown,Little Havana,sunny,0,0.57,1.6,45,88,41.24,1.91
TR03881,2023-09-08 13:38:00,13,4,9,0,0,0,24.06,Downtown,Brickell,cloudy,1,0.86,1.5,68,59,61.72,0.86
TR03882,2023-03-26 01:49:00,1,6,3,1,1,0,3.63,Aventura,Little Havana,sunny,0,0.77,1.0,61,19,35.31,0.31
TR03883,2023-05-28 08:53:00,8,6,5,1,0,1,15.53,Doral,Aventura,sunny,0,0.83,1.0,66,34,48.6,0.51
TR03884,2023-01-17 11:11:00,11,1,1,0,0,0,9.61,Midtown,Doral,rainy,2,0.86,1.0,68,6,35.09,0.09
TR03885,2023-04-17 18:54:00,18,0,4,0,0,1,4.08,Wynwood,South Beach,sunny,0,0.63,1.0,50,120,26.73,2.35
TR03886,2023-04-03 23:26:00,23,0,4,0,1,0,2.81,Doral,Aventura,rainy,2,0.33,1.0,26,6,41.32,0.22
TR03887,2023-02-18 08:11:00,8,5,2,1,0,1,4.67,Coconut Grove,Downtown,rainy,2,0.9,1.0,72,111,33.56,1.52
TR03888,2023-02-09 01:27:00,1,3,2,0,1,0,19.81,Brickell,Downtown,rainy,2,0.89,1.0,71,64,86.84,0.89
TR03889,2023-01-10 06:51:00,6,1,1,0,0,0,1.67,Midtown,Coral Gables,cloudy,1,0.71,1.0,56,62,16.82,1.09
TR03890,2023-01-21 10:43:00,10,5,1,1,0,0,2.12,South Beach,Coconut Grove,sunny,0,0.93,1.6,74,79,24.97,1.05
TR03891,2023-04-12 06:11:00,6,2,4,0,0,0,3.36,Downtown,Wynwood,sunny,0,0.9,1.0,72,37,20.02,0.51
TR03892,2023-05-24 12:36:00,12,2,5,0,0,0,20.97,Brickell,Downtown,sunny,0,0.9,1.0,72,25,49.51,0.34
TR03893,2023-10-16 08:50:00,8,0,10,0,0,1,8.36,Aventura,South Beach,sunny,0,0.7,1.0,56,74,30.14,1.3
TR03894,2023-04-24 18:02:00,18,0,4,0,0,1,5.17,Little Havana,Coconut Grove,cloudy,1,0.8,1.0,64,12,27.93,0.18
TR03895,2023-03-22 11:39:00,11,2,3,0,0,0,30.72,Aventura,Little Havana,rainy,2,0.46,1.0,36,18,83.51,0.49
TR03896,2023-12-24 19:14:00,19,6,12,1,0,1,4.05,Wynwood,Downtown,rainy,2,0.72,1.0,57,28,33.46,0.48
TR03897,2023-10-04 02:10:00,2,2,10,0,1,0,25.98,Midtown,Coral Gables,cloudy,1,0.84,1.5,67,49,98.59,0.72
TR03898,2023-11-30 01:19:00,1,3,11,0,1,0,7.49,Midtown,South Beach,cloudy,1,0.89,1.0,71,21,37.45,0.29
TR03899,2023-08-09 22:26:00,22,2,8,0,1,0,5.93,Downtown,Midtown,cloudy,1,0.66,1.0,52,87,36.06,1.64
TR03900,2023-06-19 05:29:00,5,0,6,0,1,0,1.69,Wynwood,Aventura,sunny,0,0.47,1.0,37,87,15.0,2.29
TR03901,2023-06-05 11:13:00,11,0,6,0,0,0,3.94,Doral,Downtown,cloudy,1,0.81,1.0,64,38,22.21,0.58
TR03902,2023-11-16 23:40:00,23,3,11,0,1,0,9.35,South Beach,Aventura,rainy,2,0.78,1.5,62,114,69.85,1.81
TR03903,2023-10-07 13:19:00,13,5,10,1,0,0,13.21,Downtown,Little Havana,stormy,3,0.76,1.0,60,101,55.82,1.66
TR03904,2023-07-31 00:10:00,0,0,7,0,1,0,3.55,South Beach,Aventura,sunny,0,0.89,1.0,71,6,34.34,0.08
TR03905,2023-12-07 22:59:00,22,3,12,0,1,0,2.72,Wynwood,Doral,cloudy,1,0.66,2.5,52,10,46.51,0.19
TR03906,2023-03-26 05:49:00,5,6,3,1,1,0,3.12,Little Havana,Coconut Grove,sunny,0,0.47,2.8,37,117,34.57,3.08
TR03907,2023-05-02 19:02:00,19,1,5,0,0,1,3.07,Aventura,Doral,rainy,2,0.68,1.0,54,9,28.6,0.16
TR03908,2023-10-27 07:11:00,7,4,10,0,0,1,2.92,Coral Gables,Coral Gables,cloudy,1,0.88,1.0,70,31,23.39,0.44
TR03909,2023-03-30 00:10:00,0,3,3,0,1,0,23.2,Wynwood,Little Havana,sunny,0,0.34,1.6,27,120,106.49,4.29
TR03910,2023-11-30 10:22:00,10,3,11,0,0,0,2.77,Doral,Coral Gables,sunny,0,0.69,1.5,55,48,24.12,0.86
TR03911,2023-05-26 10:50:00,10,4,5,0,0,0,3.15,South Beach,Coral Gables,cloudy,1,0.88,1.0,70,114,19.96,1.61
TR03912,2023-07-27 18:32:00,18,3,7,0,0,1,7.18,Aventura,Aventura,cloudy,1,0.69,1.0,55,41,31.59,0.73
TR03913,2023-12-22 06:39:00,6,4,12,0,0,0,14.81,Wynwood,Coconut Grove,rainy,2,0.6,1.0,48,113,47.17,2.31
TR03914,2023-05-07 12:58:00,12,6,5,1,0,0,12.77,Midtown,Wynwood,sunny,0,0.65,1.0,52,5,39.02,0.09
TR03915,2023-10-03 00:22:00,0,1,10,0,1,0,6.84,Coral Gables,Brickell,sunny,0,0.26,1.0,20,21,44.08,1.0
TR03916,2023-05-18 08:05:00,8,3,5,0,0,1,8.98,Doral,South Beach,sunny,0,0.79,1.0,63,61,32.08,0.95
TR03917,2023-06-20 19:25:00,19,1,6,0,0,1,4.86,Little Havana,Doral,sunny,0,0.66,1.0,52,81,26.57,1.53
TR03918,2023-11-11 04:03:00,4,5,11,1,1,0,8.53,Coral Gables,Downtown,sunny,0,0.52,1.6,41,56,38.11,1.33
TR03919,2023-04-12 02:30:00,2,2,4,0,1,0,7.83,Doral,Little Havana,sunny,0,0.57,1.0,45,40,42.91,0.87
TR03920,2023-03-23 02:58:00,2,3,3,0,1,0,8.92,Wynwood,Doral,sunny,0,0.74,2.8,59,104,76.0,1.73
TR03921,2023-05-18 20:05:00,20,3,5,0,0,0,14.02,Downtown,Little Havana,sunny,0,0.73,1.0,58,84,37.64,1.42
TR03922,2023-02-20 18:08:00,18,0,2,0,0,1,8.52,Downtown,Brickell,rainy,2,0.73,1.0,58,94,41.59,1.59
TR03923,2023-04-28 03:30:00,3,4,4,0,1,0,9.04,Midtown,Wynwood,cloudy,1,0.61,1.0,48,59,25.41,1.2
TR03924,2023-05-21 15:20:00,15,6,5,1,0,0,4.59,Aventura,Midtown,stormy,3,0.77,1.0,61,37,34.78,0.6
TR03925,2023-07-16 03:57:00,3,6,7,1,1,0,50.25,Wynwood,South Beach,sunny,0,0.88,1.0,70,118,87.3,1.66
TR03926,2023-11-14 13:07:00,13,1,11,0,0,0,29.33,South Beach,South Beach,sunny,0,0.86,1.0,68,78,63.95,1.13
TR03927,2023-10-31 05:42:00,5,1,10,0,1,0,4.11,Coconut Grove,Little Havana,cloudy,1,0.7,1.0,56,116,18.19,2.04
TR03928,2023-03-12 08:03:00,8,6,3,1,0,1,1.79,Brickell,Little Havana,sunny,0,0.93,1.0,74,93,23.7,1.24
TR03929,2023-04-28 10:22:00,10,4,4,0,0,0,4.76,Brickell,Coconut Grove,sunny,0,0.69,1.6,55,31,31.54,0.55
TR03930,2023-03-13 03:37:00,3,0,3,0,1,0,1.97,South Beach,Aventura,sunny,0,0.89,1.0,71,113,14.75,1.57
TR03931,2023-08-15 15:58:00,15,1,8,0,0,0,3.24,Doral,Downtown,cloudy,1,0.93,1.0,74,86,18.37,1.15
TR03932,2023-03-13 08:29:00,8,0,3,0,0,1,13.79,Coconut Grove,Wynwood,sunny,0,0.86,1.6,68,24,51.01,0.35
TR03933,2023-02-17 16:34:00,16,4,2,0,0,0,2.55,Coconut Grove,Little Havana,sunny,0,0.92,1.0,73,94,18.95,1.27
TR03934,2023-10-04 03:37:00,3,2,10,0,1,0,6.11,South Beach,Coconut Grove,sunny,0,0.84,1.0,67,103,22.0,1.51
TR03935,2023-10-05 15:31:00,15,3,10,0,0,0,8.31,Downtown,Midtown,rainy,2,0.85,1.6,68,111,40.13,1.61
TR03936,2023-10-22 06:13:00,6,6,10,1,0,0,9.38,Doral,Doral,sunny,0,0.53,1.0,42,76,34.15,1.77
TR03937,2023-08-09 11:06:00,11,2,8,0,0,0,5.02,Little Havana,Doral,cloudy,1,0.7,1.0,56,12,22.96,0.21
TR03938,2023-03-26 10:29:00,10,6,3,1,0,0,9.54,Midtown,Coconut Grove,sunny,0,0.98,1.0,78,12,31.97,0.15
TR03939,2023-09-24 10:40:00,10,6,9,1,0,0,9.53,Little Havana,Aventura,cloudy,1,0.52,1.0,41,72,34.91,1.71
TR03940,2023-04-09 23:34:00,23,6,4,1,1,0,7.95,Little Havana,Midtown,sunny,0,0.68,1.0,54,95,46.38,1.73
TR03941,2023-09-02 04:25:00,4,5,9,1,1,0,40.71,South Beach,Aventura,sunny,0,0.49,1.0,39,39,85.39,0.98
TR03942,2023-07-23 15:08:00,15,6,7,1,0,0,8.52,Doral,Wynwood,rainy,2,0.59,1.0,47,51,37.27,1.06
TR03943,2023-06-06 06:55:00,6,1,6,0,0,0,5.6,Little Havana,Little Havana,sunny,0,0.57,1.0,45,15,25.66,0.33
TR03944,2023-10-27 12:10:00,12,4,10,0,0,0,8.35,Little Havana,South Beach,sunny,0,0.65,1.0,52,101,28.19,1.91
TR03945,2023-02-24 17:11:00,17,4,2,0,0,1,5.08,Midtown,Wynwood,sunny,0,0.66,1.0,52,101,29.58,1.91
TR03946,2023-06-03 14:11:00,14,5,6,1,0,0,2.15,Aventura,Midtown,sunny,0,0.4,1.0,32,29,21.74,0.88
TR03947,2023-10-29 08:56:00,8,6,10,1,0,1,22.61,Wynwood,Wynwood,stormy,3,0.97,1.5,77,36,102.86,0.46
TR03948,2023-05-21 02:18:00,2,6,5,1,1,0,11.84,Wynwood,Doral,sunny,0,0.69,1.0,55,6,55.86,0.11
TR03949,2023-01-07 19:44:00,19,5,1,1,0,1,4.07,Midtown,Wynwood,stormy,3,0.94,1.0,75,111,37.55,1.46
TR03950,2023-12-22 14:02:00,14,4,12,0,0,0,27.38,Midtown,South Beach,sunny,0,0.67,2.5,53,38,96.1,0.7
TR03951,2023-06-25 01:37:00,1,6,6,1,1,0,20.5,Little Havana,Midtown,sunny,0,0.63,1.0,50,29,81.23,0.57
TR03952,2023-04-05 02:30:00,2,2,4,0,1,0,1.71,South Beach,South Beach,rainy,2,0.79,1.0,63,96,33.6,1.5
TR03953,2023-04-29 19:04:00,19,5,4,1,0,1,1.74,Brickell,Doral,sunny,0,0.94,1.6,75,33,29.83,0.43
TR03954,2023-05-06 11:48:00,11,5,5,1,0,0,8.07,Doral,Wynwood,sunny,0,0.78,1.0,62,22,30.89,0.35
TR03955,2023-03-24 09:53:00,9,4,3,0,0,1,10.19,Doral,Coral Gables,sunny,0,0.98,1.6,78,53,41.19,0.67
TR03956,2023-01-03 22:02:00,22,1,1,0,1,0,3.1,South Beach,Aventura,sunny,0,0.59,1.0,47,23,34.22,0.48
TR03957,2023-08-25 15:42:00,15,4,8,0,0,0,8.73,South Beach,Little Havana,sunny,0,0.89,1.0,71,56,30.14,0.78
TR03958,2023-05-24 12:07:00,12,2,5,0,0,0,2.75,Midtown,South Beach,sunny,0,0.59,1.0,47,65,20.36,1.35
TR03959,2023-08-12 04:25:00,4,5,8,1,1,0,13.84,Coconut Grove,Coral Gables,cloudy,1,0.58,1.0,46,95,36.01,2.02
TR03960,2023-09-27 22:22:00,22,2,9,0,1,0,16.32,Doral,Little Havana,sunny,0,0.77,1.5,61,34,71.9,0.55
TR03961,2023-08-26 05:12:00,5,5,8,1,1,0,3.41,Coconut Grove,Midtown,cloudy,1,0.89,1.0,71,16,17.39,0.22
TR03962,2023-08-16 13:42:00,13,2,8,0,0,0,5.63,Wynwood,Coral Gables,rainy,2,0.82,1.0,65,91,28.57,1.38
TR03963,2023-02-26 06:55:00,6,6,2,1,0,0,4.6,Midtown,Brickell,rainy,2,0.91,1.0,72,6,28.03,0.08
TR03964,2023-11-26 19:16:00,19,6,11,1,0,1,1.87,Midtown,Coconut Grove,sunny,0,0.75,1.5,60,22,27.51,0.36
TR03965,2023-04-13 22:06:00,22,3,4,0,1,0,9.44,Coconut Grove,Coconut Grove,sunny,0,0.71,1.0,56,19,44.84,0.33
TR03966,2023-04-11 14:11:00,14,1,4,0,0,0,2.97,Midtown,Aventura,cloudy,1,0.78,1.0,62,51,19.52,0.81
TR03967,2023-09-02 13:57:00,13,5,9,1,0,0,3.0,South Beach,Midtown,sunny,0,0.69,1.0,55,114,23.69,2.04
TR03968,2023-12-21 06:50:00,6,3,12,0,0,0,6.27,South Beach,Coconut Grove,sunny,0,0.97,1.0,77,117,25.96,1.5
TR03969,2023-08-08 02:30:00,2,1,8,0,1,0,3.35,Little Havana,Little Havana,rainy,2,0.53,1.0,42,17,37.46,0.4
TR03970,2023-09-19 17:28:00,17,1,9,0,0,1,16.61,Brickell,Downtown,sunny,0,0.64,1.5,51,84,66.1,1.62
TR03971,2023-11-12 18:12:00,18,6,11,1,0,1,12.53,South Beach,Wynwood,sunny,0,0.84,1.0,67,41,48.9,0.6
TR03972,2023-10-14 07:28:00,7,5,10,1,0,1,14.24,Brickell,Downtown,sunny,0,0.88,1.0,70,26,47.91,0.37
TR03973,2023-04-23 08:22:00,8,6,4,1,0,1,6.93,Little Havana,Coral Gables,rainy,2,0.59,1.0,47,69,41.62,1.44
TR03974,2023-07-19 18:16:00,18,2,7,0,0,1,12.44,Downtown,Doral,sunny,0,0.85,1.0,68,102,40.52,1.48
TR03975,2023-01-06 05:22:00,5,4,1,0,1,0,2.87,Aventura,Little Havana,rainy,2,0.32,1.0,25,100,22.18,3.85
TR03976,2023-04-26 12:53:00,12,2,4,0,0,0,14.49,Midtown,Aventura,sunny,0,0.79,1.0,63,77,38.62,1.2
TR03977,2023-01-22 08:44:00,8,6,1,1,0,1,6.59,Coral Gables,Aventura,rainy,2,0.82,1.0,65,60,39.99,0.91
TR03978,2023-12-28 08:04:00,8,3,12,0,0,1,4.55,Little Havana,Coral Gables,sunny,0,0.65,1.5,52,69,30.35,1.3
TR03979,2023-06-22 20:56:00,20,3,6,0,0,0,26.3,Little Havana,Downtown,cloudy,1,0.68,1.0,54,99,58.78,1.8
TR03980,2023-05-18 05:05:00,5,3,5,0,1,0,3.58,Coconut Grove,Coral Gables,rainy,2,0.48,1.0,38,46,21.6,1.18
TR03981,2023-10-30 19:01:00,19,0,10,0,0,1,27.94,Coral Gables,Downtown,stormy,3,0.6,1.5,48,73,133.58,1.49
TR03982,2023-02-09 08:43:00,8,3,2,0,0,1,2.38,Coconut Grove,Downtown,sunny,0,0.67,1.0,53,113,20.87,2.09
TR03983,2023-11-28 20:26:00,20,1,11,0,0,0,14.68,Downtown,Aventura,cloudy,1,0.86,1.0,68,71,38.85,1.03
TR03984,2023-05-15 08:13:00,8,0,5,0,0,1,25.67,Midtown,Midtown,sunny,0,0.76,1.0,60,15,64.1,0.25
TR03985,2023-10-05 14:53:00,14,3,10,0,0,0,14.51,Midtown,Coconut Grove,sunny,0,0.68,1.0,54,119,39.89,2.16
TR03986,2023-08-01 14:08:00,14,1,8,0,0,0,7.86,Midtown,Coral Gables,sunny,0,0.8,1.0,64,56,27.68,0.86
TR03987,2023-10-11 02:23:00,2,2,10,0,1,0,5.23,Brickell,Aventura,rainy,2,0.72,1.0,57,52,47.39,0.9
TR03988,2023-09-22 23:38:00,23,4,9,0,1,0,7.02,South Beach,Wynwood,sunny,0,0.52,1.0,41,62,44.48,1.48
TR03989,2023-09-01 22:10:00,22,4,9,0,1,0,1.91,Brickell,South Beach,sunny,0,0.63,1.0,50,104,27.97,2.04
TR03990,2023-09-22 09:21:00,9,4,9,0,0,1,2.66,Downtown,Aventura,cloudy,1,0.66,1.5,52,54,27.93,1.02
TR03991,2023-01-11 09:15:00,9,2,1,0,0,1,6.56,Midtown,South Beach,sunny,0,0.89,1.0,71,48,27.13,0.67
TR03992,2023-01-19 07:45:00,7,3,1,0,0,1,3.06,Coconut Grove,Midtown,sunny,0,0.41,1.0,32,80,24.59,2.42
TR03993,2023-09-18 07:13:00,7,0,9,0,0,1,15.02,Downtown,Downtown,cloudy,1,0.81,1.5,64,90,53.7,1.38
TR03994,2023-04-19 00:52:00,0,2,4,0,1,0,8.86,Brickell,Aventura,cloudy,1,0.83,1.0,66,22,44.99,0.33
TR03995,2023-04-04 23:11:00,23,1,4,0,1,0,6.14,Downtown,Doral,stormy,3,0.72,1.0,57,87,53.73,1.5
TR03996,2023-05-24 02:39:00,2,2,5,0,1,0,7.37,Aventura,Downtown,sunny,0,0.93,2.2,74,70,56.83,0.93
TR03997,2023-11-28 16:27:00,16,1,11,0,0,0,6.79,Little Havana,Doral,sunny,0,0.83,1.0,66,108,24.48,1.61
TR03998,2023-01-24 12:30:00,12,1,1,0,0,0,5.1,Doral,Midtown,sunny,0,0.9,1.0,72,31,23.45,0.42
TR03999,2023-06-05 21:52:00,21,0,6,0,0,0,5.6,Wynwood,Aventura,cloudy,1,0.89,1.0,71,93,22.02,1.29
TR04000,2023-11-13 16:48:00,16,0,11,0,0,0,11.28,Little Havana,Little Havana,sunny,0,0.61,1.0,48,113,34.13,2.31
TR04001,2023-01-12 21:40:00,21,3,1,0,0,0,4.5,Wynwood,Wynwood,sunny,0,0.94,1.0,75,111,21.24,1.46
TR04002,2023-03-02 22:29:00,22,3,3,0,1,0,19.69,Aventura,Midtown,sunny,0,0.8,2.8,64,102,116.65,1.57
TR04003,2023-12-25 02:34:00,2,0,12,0,1,0,9.13,Midtown,Midtown,stormy,3,0.6,1.0,48,31,62.8,0.63
TR04004,2023-04-06 01:48:00,1,3,4,0,1,0,7.55,Wynwood,Doral,cloudy,1,0.88,1.6,70,91,46.69,1.28
TR04005,2023-01-08 15:12:00,15,6,1,1,0,0,1.9,Doral,Doral,sunny,0,0.79,1.0,63,27,20.29,0.42
TR04006,2023-09-18 19:05:00,19,0,9,0,0,1,7.14,Doral,Aventura,stormy,3,0.7,1.0,56,25,45.05,0.44
TR04007,2023-09-09 03:35:00,3,5,9,1,1,0,6.41,Little Havana,Coral Gables,sunny,0,0.67,1.0,53,103,23.92,1.91
TR04008,2023-04-30 14:05:00,14,6,4,1,0,0,17.58,South Beach,Aventura,cloudy,1,0.68,1.0,54,59,52.23,1.07
TR04009,2023-06-07 19:16:00,19,2,6,0,0,1,28.26,Wynwood,Midtown,rainy,2,0.94,1.0,75,80,82.14,1.05
TR04010,2023-05-30 05:01:00,5,1,5,0,1,0,13.29,Doral,Aventura,rainy,2,0.9,1.0,72,92,34.07,1.26
TR04011,2023-12-07 07:56:00,7,3,12,0,0,1,5.27,Coral Gables,Little Havana,cloudy,1,0.63,2.5,50,43,47.33,0.84
TR04012,2023-12-18 20:38:00,20,0,12,0,0,0,4.1,Little Havana,Doral,cloudy,1,0.8,1.6,64,83,25.71,1.28
TR04013,2023-08-03 14:01:00,14,3,8,0,0,0,5.62,Midtown,Doral,cloudy,1,0.58,1.0,46,27,24.03,0.57
TR04014,2023-02-02 19:21:00,19,3,2,0,0,1,19.69,Downtown,Coral Gables,sunny,0,0.82,1.0,65,5,56.3,0.08
TR04015,2023-07-08 08:38:00,8,5,7,1,0,1,9.84,Aventura,Wynwood,cloudy,1,0.66,1.0,52,39,38.43,0.74
TR04016,2023-04-29 17:58:00,17,5,4,1,0,1,9.59,Coconut Grove,Coral Gables,sunny,0,0.83,1.0,66,108,39.59,1.61
TR04017,2023-01-28 22:09:00,22,5,1,1,1,0,17.91,Brickell,Downtown,sunny,0,0.67,1.0,53,97,79.44,1.8
TR04018,2023-10-03 03:26:00,3,1,10,0,1,0,2.73,South Beach,Midtown,rainy,2,0.7,1.0,56,86,21.92,1.51
TR04019,2023-07-12 20:17:00,20,2,7,0,0,0,2.72,Coral Gables,Brickell,cloudy,1,0.6,1.0,48,48,20.77,0.98
TR04020,2023-11-27 16:37:00,16,0,11,0,0,0,1.56,South Beach,Brickell,sunny,0,0.91,1.0,72,53,17.36,0.73
TR04021,2023-11-30 08:56:00,8,3,11,0,0,1,4.33,Wynwood,Aventura,cloudy,1,0.62,1.0,49,16,25.44,0.32
TR04022,2023-06-18 00:12:00,0,6,6,1,1,0,2.24,Downtown,South Beach,sunny,0,0.72,1.0,57,19,30.66,0.33
TR04023,2023-09-01 01:59:00,1,4,9,0,1,0,6.45,Wynwood,Midtown,sunny,0,0.82,1.0,65,85,36.38,1.29
TR04024,2023-06-02 01:28:00,1,4,6,0,1,0,5.37,South Beach,Coral Gables,sunny,0,0.68,1.0,54,8,38.03,0.15
