distance_km,fare_usd,speed_kmh,duration_min,hour,is_night,driver_rating,customer_rating,trip_count_today,new_device,new_payment_method,location_jump_km,surge_multiplier,promo_applied,cancellations_today,fare_distance_ratio,is_fraud,fraud_type,trip_id
22.91,48.73,30.3,45.4,20,0,3.89,4.87,7,0,0,0.91,1.0,0,1,2.13,0,none,FR04560
8.07,26.93,39.5,12.3,2,1,4.58,4.89,2,0,0,0.0,1.0,0,1,3.34,0,none,FR04561
10.44,27.91,35.7,17.5,1,1,4.32,4.19,6,0,0,0.81,1.0,0,1,2.67,0,none,FR04562
2.74,21.06,31.6,5.2,16,0,4.47,4.83,2,0,0,0.22,1.0,0,0,7.69,0,none,FR04563
4.3,21.94,34.4,7.5,0,1,4.85,4.65,8,0,0,0.0,1.0,0,1,5.1,0,none,FR04564
17.79,38.66,26.2,40.7,15,0,4.32,4.97,1,0,0,0.0,1.2,0,0,2.17,0,none,FR04565
5.08,17.66,33.2,9.2,2,1,4.82,4.45,5,0,0,1.15,1.2,0,2,3.48,0,none,FR04566
4.43,20.57,25.5,10.4,19,0,3.8,4.62,5,0,0,1.81,1.2,1,0,4.64,0,none,FR04567
4.95,18.08,31.8,9.3,5,1,4.18,4.34,3,0,0,0.66,1.0,0,1,3.65,0,none,FR04568
5.09,25.72,24.8,12.3,12,0,4.36,4.65,5,0,1,0.0,1.2,0,2,5.05,0,none,FR04569
17.87,40.73,170.3,27.8,23,1,4.8,4.1,5,0,0,76.86,1.0,0,0,2.28,1,gps_spoofing,FR04570
4.52,20.26,25.1,10.8,5,1,4.27,3.87,4,1,1,0.0,1.0,0,0,4.48,0,none,FR04571
6.74,23.46,25.9,15.6,0,1,4.42,5.0,5,0,0,0.1,1.0,0,0,3.48,0,none,FR04572
2.91,19.04,29.7,5.9,6,0,4.36,4.79,7,0,0,0.0,1.0,0,2,6.54,0,none,FR04573
2.71,15.91,33.7,4.8,23,1,5.0,4.61,5,0,1,1.1,1.0,0,1,5.87,0,none,FR04574
9.92,26.39,32.5,18.3,18,0,4.87,4.33,2,0,0,0.24,2.0,0,0,2.66,0,none,FR04575
15.75,38.59,37.6,25.1,21,0,4.62,3.99,7,0,0,0.7,1.2,0,1,2.45,0,none,FR04576
11.33,29.71,50.3,13.5,7,0,4.64,4.78,2,0,0,1.03,1.5,0,1,2.62,0,none,FR04577
41.38,74.08,39.8,62.4,1,1,5.0,4.29,3,0,0,0.26,2.0,0,1,1.79,0,none,FR04578
2.36,20.44,30.8,4.6,15,0,4.44,4.62,6,0,0,0.93,1.0,1,2,8.66,0,none,FR04579
5.86,21.73,24.1,14.6,21,0,4.34,4.48,4,0,0,1.09,1.0,0,0,3.71,0,none,FR04580
35.69,68.52,40.7,52.6,8,0,4.23,4.04,4,0,0,0.67,1.2,0,1,1.92,0,none,FR04581
17.44,39.56,38.5,27.2,19,0,4.61,4.58,3,0,0,0.0,1.5,0,1,2.27,0,none,FR04582
22.12,48.39,42.6,31.2,4,1,4.6,3.99,1,0,0,1.0,1.2,0,0,2.19,0,none,FR04583
3.68,19.33,19.8,11.2,15,0,4.49,4.99,3,0,0,0.32,1.0,0,2,5.25,0,none,FR04584
20.22,42.38,41.2,29.4,2,1,4.46,4.15,2,0,0,0.34,1.2,0,1,2.1,0,none,FR04585
10.1,27.3,26.9,22.5,20,0,4.87,4.38,3,0,0,0.0,1.0,0,0,2.7,0,none,FR04586
7.58,19.36,25.7,17.7,7,0,4.37,4.62,7,0,0,1.21,1.0,0,2,2.55,0,none,FR04587
21.71,46.43,33.9,38.4,1,1,4.39,4.0,3,0,0,0.37,1.0,0,0,2.14,0,none,FR04588
2.67,14.33,27.5,5.8,5,1,4.77,4.82,1,0,0,1.37,1.5,0,1,5.37,0,none,FR04589
8.74,27.6,36.6,14.3,5,1,4.75,3.52,7,0,0,0.76,1.5,0,1,3.16,0,none,FR04590
4.31,13.51,25.7,10.1,22,1,5.0,4.39,4,0,0,0.0,1.5,0,2,3.13,0,none,FR04591
6.18,25.75,45.7,8.1,1,1,4.67,4.27,6,0,0,0.93,1.5,0,1,4.17,0,none,FR04592
5.44,19.2,50.3,6.5,6,0,4.5,4.15,8,0,1,0.0,1.2,0,2,3.53,0,none,FR04593
16.01,33.17,37.0,26.0,7,0,4.23,4.17,7,0,0,1.18,1.0,0,2,2.07,0,none,FR04594
18.75,36.83,26.6,42.3,3,1,4.6,4.34,4,0,1,0.0,1.0,1,1,1.96,0,none,FR04595
7.32,30.93,28.6,15.4,11,0,4.79,4.71,5,0,0,0.27,1.5,0,1,4.23,0,none,FR04596
7.15,20.73,29.2,14.7,3,1,4.68,4.34,2,0,1,0.85,1.0,1,1,2.9,0,none,FR04597
6.36,22.95,32.2,11.9,14,0,4.35,4.27,8,0,0,0.22,1.5,0,2,3.61,0,none,FR04598
24.68,52.5,45.8,32.3,14,0,3.87,4.14,5,0,0,0.61,1.0,0,1,2.13,0,none,FR04599
5.56,24.12,46.3,7.2,16,0,4.52,3.85,2,0,0,0.0,1.0,0,1,4.34,0,none,FR04600
15.42,35.1,45.4,20.4,12,0,4.44,4.16,6,0,0,1.44,2.0,0,0,2.28,0,none,FR04601
8.06,25.85,31.9,15.2,11,0,4.9,4.56,6,0,0,0.1,1.0,0,2,3.21,0,none,FR04602
24.31,55.62,26.7,54.6,19,0,4.73,4.62,7,0,0,0.32,1.5,0,2,2.29,0,none,FR04603
3.13,16.6,63.0,3.0,1,1,4.7,3.97,8,0,0,0.0,1.0,1,2,5.3,0,none,FR04604
7.3,27.92,53.9,8.1,10,0,4.5,4.24,6,0,0,0.45,1.0,0,2,3.82,0,none,FR04605
16.22,36.76,50.3,19.3,4,1,4.66,4.73,5,0,0,2.0,1.0,0,1,2.27,0,none,FR04606
4.26,17.4,34.8,7.3,11,0,4.01,4.33,2,0,0,0.0,1.0,0,1,4.08,0,none,FR04607
10.2,23.37,35.7,17.1,20,0,4.17,4.24,1,0,0,0.85,1.0,0,1,2.29,0,none,FR04608
1.64,12.7,22.8,4.3,3,1,4.42,3.37,24,0,1,0.57,1.2,1,19,7.74,1,promo_abuse,FR04609
10.06,30.99,29.3,20.6,20,0,4.58,4.86,4,0,0,1.22,1.0,0,2,3.08,0,none,FR04610
3.37,19.11,21.3,9.5,2,1,4.21,4.88,2,0,0,0.0,1.0,0,1,5.67,0,none,FR04611
7.13,23.1,32.5,13.2,12,0,4.38,3.74,2,0,0,0.0,1.0,0,1,3.24,0,none,FR04612
1.86,16.08,43.5,2.6,6,0,4.77,5.0,1,0,0,0.15,1.0,0,0,8.65,0,none,FR04613
12.45,32.18,40.0,18.7,19,0,4.57,4.61,7,0,0,1.18,1.0,0,1,2.58,0,none,FR04614
14.06,33.72,46.6,18.1,18,0,4.45,4.03,5,0,0,0.99,1.0,0,1,2.4,0,none,FR04615
11.36,27.34,48.7,14.0,16,0,4.6,4.94,5,0,0,1.0,1.2,0,2,2.41,0,none,FR04616
8.02,22.46,32.5,14.8,18,0,4.55,4.17,1,0,0,0.02,1.0,0,2,2.8,0,none,FR04617
5.16,21.62,39.5,7.8,23,1,4.58,4.01,4,0,0,0.61,1.0,0,2,4.19,0,none,FR04618
4.56,18.82,25.4,10.8,21,0,4.87,3.71,4,0,0,1.0,1.2,0,1,4.13,0,none,FR04619
2.37,14.37,51.1,2.8,1,1,4.07,4.2,4,1,0,1.46,1.5,0,1,6.06,0,none,FR04620
2.77,15.95,33.8,4.9,1,1,4.74,4.67,7,0,1,0.0,1.5,1,2,5.76,0,none,FR04621
18.58,48.18,37.1,30.0,9,0,4.13,3.77,2,0,0,1.3,1.0,1,2,2.59,0,none,FR04622
10.88,26.91,37.6,17.4,0,1,4.26,3.79,4,0,0,0.0,1.0,1,2,2.47,0,none,FR04623
8.16,25.6,42.4,11.5,18,0,4.75,3.91,5,0,0,2.24,1.0,0,1,3.14,0,none,FR04624
2.53,18.24,34.2,4.4,1,1,4.4,4.08,8,0,0,0.0,1.0,0,1,7.21,0,none,FR04625
14.48,35.7,25.4,34.2,11,0,3.96,4.74,2,0,0,0.88,1.2,0,0,2.47,0,none,FR04626
7.62,24.02,31.6,14.5,6,0,4.43,4.64,4,0,0,1.56,1.0,0,1,3.15,0,none,FR04627
2.86,19.96,26.3,6.5,20,0,4.37,4.65,1,0,0,0.84,1.0,0,0,6.98,0,none,FR04628
7.07,24.64,41.2,10.3,8,0,3.86,4.4,2,0,0,1.03,1.0,0,1,3.49,0,none,FR04629
17.09,40.7,39.9,25.7,9,0,4.33,4.52,4,0,0,0.11,1.0,0,2,2.38,0,none,FR04630
3.7,19.38,28.8,7.7,14,0,4.49,4.44,1,0,0,0.96,1.0,0,1,5.24,0,none,FR04631
3.77,21.27,34.0,6.7,14,0,4.63,5.0,4,1,0,0.19,1.2,0,0,5.64,0,none,FR04632
2.53,19.83,36.2,4.2,11,0,4.41,4.35,6,0,0,1.09,1.0,1,2,7.84,0,none,FR04633
10.33,28.13,27.0,23.0,17,0,4.3,5.0,6,0,0,0.0,1.2,0,2,2.72,0,none,FR04634
5.37,21.17,23.4,13.8,8,0,4.6,4.88,2,0,0,1.41,1.0,0,0,3.94,0,none,FR04635
3.84,12.32,31.0,7.4,1,1,4.5,4.21,6,0,0,1.73,1.0,0,2,3.21,0,none,FR04636
17.35,42.45,33.8,30.8,11,0,3.74,4.38,3,0,0,0.36,1.0,0,1,2.45,0,none,FR04637
2.86,21.94,15.9,10.8,18,0,4.49,4.24,7,0,0,1.05,1.2,0,2,7.67,0,none,FR04638
22.52,43.15,44.9,30.1,15,0,4.66,4.21,2,0,1,0.06,1.0,0,2,1.92,0,none,FR04639
4.2,20.17,32.3,7.8,21,0,4.5,4.23,6,0,0,0.0,1.0,0,0,4.8,0,none,FR04640
4.74,22.83,47.9,5.9,14,0,4.37,4.07,1,0,0,0.08,1.0,0,2,4.82,0,none,FR04641
24.57,53.31,36.1,40.8,10,0,4.63,4.31,6,0,0,1.4,1.5,0,0,2.17,0,none,FR04642
12.82,29.82,37.9,20.3,18,0,4.7,4.75,3,0,0,0.44,1.0,0,0,2.33,0,none,FR04643
2.19,17.31,186.3,3.7,9,0,4.58,4.33,2,0,0,73.28,1.0,0,0,7.9,1,gps_spoofing,FR04644
3.29,16.27,35.8,5.5,12,0,4.91,4.64,5,0,1,0.0,1.5,0,0,4.95,0,none,FR04645
3.23,21.05,35.5,5.5,20,0,4.59,4.52,1,0,0,0.0,1.0,0,1,6.52,0,none,FR04646
3.62,20.28,40.7,5.3,19,0,4.51,4.89,5,0,0,0.0,1.0,0,1,5.6,0,none,FR04647
20.46,45.18,31.8,38.6,3,0,3.99,4.45,4,1,1,466.9,1.5,1,1,2.21,1,account_takeover,FR04648
3.97,20.61,34.0,7.0,23,1,4.36,4.28,3,0,0,1.04,1.0,0,0,5.19,0,none,FR04649
3.53,17.65,21.3,9.9,19,0,4.51,3.24,3,0,0,0.97,2.0,0,2,5.0,0,none,FR04650
2.43,20.13,43.1,3.4,3,1,4.83,4.85,8,0,0,0.0,1.0,0,1,8.28,0,none,FR04651
4.88,22.58,33.5,8.7,7,0,4.63,3.62,4,0,0,1.68,1.0,0,0,4.63,0,none,FR04652
18.26,38.95,39.4,27.8,12,0,4.56,3.92,1,0,0,0.09,1.5,0,1,2.13,0,none,FR04653
4.15,20.89,29.8,8.4,23,1,4.51,4.55,4,0,0,0.17,1.0,0,2,5.03,0,none,FR04654
35.06,67.73,40.6,51.8,18,0,5.0,3.53,2,0,0,0.45,1.0,0,0,1.93,0,none,FR04655
2.54,16.21,35.0,4.4,22,1,4.43,4.56,7,0,0,0.0,1.0,0,1,6.38,0,none,FR04656
4.57,22.46,25.8,10.6,12,0,4.13,3.67,5,0,0,0.52,1.0,0,2,4.91,0,none,FR04657
6.09,21.12,33.1,11.0,2,1,4.35,4.2,2,1,0,0.0,1.2,0,1,3.47,0,none,FR04658
6.43,19.89,41.5,9.3,13,0,3.98,4.21,5,1,0,0.19,1.5,0,2,3.09,0,none,FR04659
2.13,14.82,43.9,2.9,12,0,4.65,4.69,1,0,0,0.96,1.2,0,0,6.96,0,none,FR04660
3.43,19.65,31.3,6.6,14,0,4.21,4.45,7,1,0,0.0,1.0,0,1,5.73,0,none,FR04661
19.46,46.26,59.8,19.5,10,0,4.43,4.36,2,0,0,0.0,2.0,0,2,2.38,0,none,FR04662
6.17,22.73,29.6,12.5,19,0,4.3,4.97,5,0,0,1.26,1.5,0,1,3.68,0,none,FR04663
18.77,46.53,45.2,24.9,14,0,4.19,4.4,7,0,0,0.0,1.5,0,1,2.48,0,none,FR04664
2.07,13.36,26.1,4.8,11,0,4.08,4.93,3,0,0,0.74,1.5,0,0,6.45,0,none,FR04665
17.5,42.02,25.6,41.0,5,1,4.97,5.0,1,0,0,0.84,1.0,0,1,2.4,0,none,FR04666
2.68,21.76,43.6,3.7,11,0,4.67,5.0,4,0,0,0.51,1.0,1,2,8.12,0,none,FR04667
1.63,16.48,28.2,3.5,5,1,4.62,4.19,2,0,0,0.1,1.0,0,0,10.11,0,none,FR04668
11.43,27.48,21.5,31.9,9,0,4.41,4.36,2,0,0,0.0,1.5,1,2,2.4,0,none,FR04669
13.69,36.06,30.3,27.1,12,0,4.88,4.85,1,0,0,2.16,1.0,0,2,2.63,0,none,FR04670
3.69,20.25,24.0,9.2,1,1,4.51,4.83,2,0,0,0.58,1.2,0,2,5.49,0,none,FR04671
35.67,69.15,29.7,72.1,17,0,4.19,4.2,3,0,0,1.59,1.0,0,1,1.94,0,none,FR04672
1.83,14.4,31.5,3.5,12,0,4.32,4.41,2,0,0,1.09,1.0,0,2,7.87,0,none,FR04673
5.01,25.56,42.5,7.1,18,0,4.14,4.57,4,0,0,0.75,1.0,0,2,5.1,0,none,FR04674
4.52,22.18,44.5,6.1,14,0,4.42,4.27,4,0,0,0.97,1.2,0,0,4.91,0,none,FR04675
7.21,23.62,53.2,8.1,7,0,4.14,4.58,8,0,0,0.67,1.0,0,0,3.28,0,none,FR04676
17.84,41.24,46.9,22.8,15,0,4.59,4.17,6,0,1,0.0,1.5,0,1,2.31,0,none,FR04677
12.19,31.17,11.4,64.2,4,1,5.0,4.27,7,0,0,0.72,1.2,1,0,2.56,0,none,FR04678
4.16,25.36,36.8,6.8,19,0,4.53,4.73,8,0,0,0.63,1.0,0,2,6.1,0,none,FR04679
13.74,36.94,44.6,18.5,18,0,4.98,4.18,6,0,0,1.15,1.2,0,1,2.69,0,none,FR04680
5.72,20.79,43.6,7.9,23,1,4.33,5.0,6,0,0,1.46,1.5,1,0,3.63,0,none,FR04681
5.56,22.34,32.1,10.4,2,1,4.3,4.38,4,0,0,0.8,1.0,0,1,4.02,0,none,FR04682
6.71,25.84,30.3,13.3,8,0,4.23,4.52,8,0,0,0.68,1.2,0,2,3.85,0,none,FR04683
23.1,52.2,34.1,40.6,6,0,4.8,5.0,3,0,0,1.1,1.2,0,2,2.26,0,none,FR04684
5.1,27.33,21.4,14.3,3,1,4.85,4.33,5,1,0,0.0,1.0,0,2,5.36,0,none,FR04685
10.34,29.4,47.4,13.1,18,0,5.0,4.28,3,0,0,0.0,1.5,1,0,2.84,0,none,FR04686
17.53,38.13,43.4,24.2,10,0,4.17,4.65,2,1,0,0.0,1.2,0,0,2.18,0,none,FR04687
5.15,22.04,46.1,6.7,8,0,4.72,4.42,8,0,0,1.11,1.2,0,1,4.28,0,none,FR04688
11.47,26.7,25.0,27.5,6,0,4.46,5.0,5,0,0,0.0,1.0,0,2,2.33,0,none,FR04689
21.92,44.55,28.7,45.8,13,0,5.0,4.63,7,0,0,0.92,1.0,0,0,2.03,0,none,FR04690
2.66,16.04,26.5,6.0,5,1,4.08,4.6,7,0,0,0.53,1.5,0,0,6.03,0,none,FR04691
6.83,19.35,30.4,13.5,18,0,4.74,4.47,7,0,0,0.93,1.2,1,2,2.83,0,none,FR04692
24.81,54.6,33.9,43.9,0,1,4.59,4.55,2,0,0,1.51,2.0,0,1,2.2,0,none,FR04693
2.29,19.71,32.0,4.3,9,0,4.74,3.62,3,0,0,0.0,2.0,0,0,8.61,0,none,FR04694
12.49,32.43,48.9,15.3,13,0,4.23,3.27,7,0,0,0.13,1.0,0,2,2.6,0,none,FR04695
52.6,172.45,39.4,18.3,11,0,4.6,4.0,4,0,1,0.26,1.0,0,1,3.28,1,fare_manipulation,FR04696
2.33,19.93,47.2,3.0,15,0,4.67,4.25,7,1,0,0.0,1.5,0,2,8.55,0,none,FR04697
5.16,23.92,37.8,8.2,4,1,4.79,4.14,4,0,0,0.0,1.5,0,1,4.64,0,none,FR04698
5.34,15.67,39.9,8.0,2,1,4.6,5.0,1,0,0,0.59,1.5,0,1,2.93,0,none,FR04699
5.29,19.26,42.5,7.5,22,1,3.83,4.6,5,0,0,0.0,1.0,1,1,3.64,0,none,FR04700
11.58,32.92,42.0,16.5,0,1,4.17,4.88,8,0,0,0.67,1.0,0,2,2.84,0,none,FR04701
21.52,52.18,39.4,32.8,12,0,4.33,4.14,2,0,0,0.01,1.0,0,0,2.42,0,none,FR04702
11.78,27.9,28.3,25.0,18,0,4.5,4.68,7,0,0,0.0,1.0,0,2,2.37,0,none,FR04703
3.64,20.82,38.3,5.7,3,1,4.17,4.77,8,0,1,0.0,1.0,0,2,5.72,0,none,FR04704
2.42,9.65,16.8,8.6,18,0,4.6,3.89,8,0,0,0.54,1.0,0,2,3.99,0,none,FR04705
5.57,27.74,164.8,8.7,14,0,4.45,4.2,4,0,0,30.46,1.0,0,0,4.98,1,gps_spoofing,FR04706
2.59,13.88,36.6,4.2,20,0,4.36,5.0,2,0,0,0.4,1.5,0,2,5.36,0,none,FR04707
3.82,19.88,36.7,6.2,21,0,4.67,4.12,5,0,0,1.54,1.2,0,1,5.2,0,none,FR04708
16.46,42.12,39.4,25.1,10,0,4.32,4.63,8,0,0,0.0,1.0,0,1,2.56,0,none,FR04709
7.96,23.4,22.2,21.5,8,0,5.0,3.95,4,0,0,1.17,1.0,0,0,2.94,0,none,FR04710
4.75,17.22,34.7,8.2,18,0,4.34,4.96,4,0,0,1.55,1.5,1,2,3.63,0,none,FR04711
6.24,22.62,29.5,12.7,17,0,4.71,4.27,1,0,0,0.0,1.5,0,0,3.62,0,none,FR04712
22.19,49.69,41.2,32.3,20,0,4.36,3.74,5,0,0,0.0,1.0,0,0,2.24,0,none,FR04713
7.82,23.42,25.2,18.6,17,0,4.56,4.86,5,0,0,0.0,1.0,1,1,2.99,0,none,FR04714
4.83,22.69,22.8,12.7,7,0,4.77,4.64,3,0,0,1.37,1.0,0,1,4.7,0,none,FR04715
4.6,23.0,22.7,12.2,5,1,4.46,4.43,3,0,0,0.52,1.2,0,1,5.0,0,none,FR04716
4.09,19.41,37.9,6.5,22,1,4.41,4.87,3,0,0,0.62,1.0,0,0,4.75,0,none,FR04717
19.41,41.31,27.7,42.0,21,0,4.41,4.15,18,0,1,0.6,1.2,1,18,2.13,1,promo_abuse,FR04718
4.61,18.66,36.1,7.7,10,0,4.45,4.61,4,0,0,0.54,1.2,0,1,4.05,0,none,FR04719
8.23,31.99,31.8,15.5,4,1,4.01,4.14,1,0,0,0.2,1.0,0,1,3.89,0,none,FR04720
26.39,53.89,164.8,47.0,6,0,4.29,4.43,4,0,0,30.51,1.0,0,0,2.04,1,gps_spoofing,FR04721
8.67,26.23,38.9,13.4,13,0,4.98,3.78,4,0,0,1.03,1.0,0,2,3.03,0,none,FR04722
9.04,28.55,29.4,18.4,10,0,4.38,4.69,4,0,0,1.0,1.2,0,2,3.16,0,none,FR04723
2.9,15.43,32.5,5.4,14,0,4.68,4.75,3,0,0,1.08,2.0,1,1,5.32,0,none,FR04724
4.63,18.92,33.0,8.4,1,1,4.57,4.49,2,0,0,0.0,1.0,1,1,4.09,0,none,FR04725
20.61,43.19,31.6,39.1,18,0,4.6,4.4,7,0,0,1.11,1.2,0,0,2.1,0,none,FR04726
11.51,30.95,29.8,23.2,10,0,4.73,4.09,2,1,0,0.19,1.0,0,0,2.69,0,none,FR04727
14.88,38.38,53.4,16.7,19,0,4.18,4.57,6,0,0,0.0,1.0,0,2,2.58,0,none,FR04728
26.82,54.82,35.5,45.3,16,0,4.26,4.06,3,0,0,0.0,1.0,1,1,2.04,0,none,FR04729
10.99,30.57,53.6,12.3,10,0,4.74,4.73,5,0,0,1.24,1.0,0,2,2.78,0,none,FR04730
15.65,34.81,17.8,52.8,3,1,4.95,5.0,7,0,0,1.48,1.5,0,2,2.22,0,none,FR04731
6.08,17.23,47.6,7.7,3,1,4.33,4.76,5,0,0,0.91,1.0,1,2,2.83,0,none,FR04732
6.14,25.26,31.5,11.7,18,0,4.23,4.06,7,0,0,0.39,1.0,0,0,4.11,0,none,FR04733
2.44,16.24,36.6,4.0,15,0,4.63,4.26,6,0,0,0.0,1.0,0,1,6.66,0,none,FR04734
15.81,37.18,27.1,35.0,15,0,4.66,4.34,1,0,0,0.7,1.0,0,0,2.35,0,none,FR04735
1.58,15.73,47.0,2.0,23,1,4.5,4.52,7,0,0,0.7,2.0,0,1,9.96,0,none,FR04736
8.05,22.04,31.5,15.3,13,0,4.1,4.67,7,1,0,0.0,1.0,0,0,2.74,0,none,FR04737
1.83,15.56,31.4,3.5,8,0,4.96,4.37,6,0,1,1.43,1.5,0,1,8.5,0,none,FR04738
8.0,23.87,39.7,12.1,8,0,4.46,4.69,3,0,0,0.0,1.0,0,0,2.98,0,none,FR04739
9.95,29.2,46.0,13.0,12,0,4.15,4.62,3,0,0,0.91,1.0,0,1,2.93,0,none,FR04740
8.55,25.7,29.5,17.4,3,1,4.71,3.61,4,0,0,0.77,1.0,0,1,3.01,0,none,FR04741
7.01,25.72,38.7,10.9,21,0,4.07,4.21,3,0,1,1.46,1.0,0,2,3.67,0,none,FR04742
51.75,380.44,40.0,17.7,23,1,4.5,3.67,2,0,0,1.74,1.0,0,0,7.35,1,fare_manipulation,FR04743
2.01,16.63,26.4,4.6,14,0,4.15,4.44,3,0,0,0.89,1.2,0,0,8.27,0,none,FR04744
4.11,16.68,26.9,9.2,9,0,4.41,4.68,40,0,1,0.0,1.0,1,8,4.06,1,promo_abuse,FR04745
13.65,36.99,31.7,25.8,8,0,4.27,3.86,6,0,0,1.98,1.5,0,2,2.71,0,none,FR04746
3.37,19.41,23.0,8.8,1,0,4.74,4.72,1,1,1,437.77,1.5,0,2,5.76,1,account_takeover,FR04747
20.45,46.32,45.2,27.1,14,0,4.63,3.63,8,0,0,0.72,1.2,0,1,2.27,0,none,FR04748
4.21,14.24,21.9,11.5,4,1,4.72,4.45,5,0,0,0.36,2.0,0,2,3.38,0,none,FR04749
2.15,18.67,38.4,3.4,8,0,5.0,4.52,6,0,0,0.0,1.5,0,1,8.68,0,none,FR04750
2.05,15.85,32.5,3.8,19,0,4.55,3.61,8,0,0,1.58,1.2,0,1,7.73,0,none,FR04751
9.27,28.49,30.9,18.0,1,1,4.53,3.46,7,1,1,382.03,1.0,0,2,3.07,1,account_takeover,FR04752
16.37,39.64,45.4,21.6,12,0,4.41,4.55,6,0,0,0.24,1.0,0,2,2.42,0,none,FR04753
15.89,37.43,39.1,24.4,16,0,4.5,4.44,8,0,0,1.18,1.0,0,2,2.36,0,none,FR04754
14.15,34.39,31.1,27.3,10,0,4.38,4.77,8,0,0,0.15,1.0,0,2,2.43,0,none,FR04755
3.0,14.36,32.9,5.5,18,0,4.84,4.05,3,0,0,0.0,1.5,0,1,4.79,0,none,FR04756
1.96,19.25,29.2,4.0,1,1,4.39,4.18,3,0,0,0.86,1.2,0,1,9.82,0,none,FR04757
2.9,20.05,35.7,4.9,14,0,3.91,4.42,7,0,0,1.02,1.0,0,0,6.91,0,none,FR04758
8.9,23.09,35.2,15.2,9,0,4.57,4.66,4,0,0,0.68,1.0,0,0,2.59,0,none,FR04759
3.04,20.05,31.8,5.7,21,0,4.32,4.32,7,0,0,1.93,1.2,0,2,6.6,0,none,FR04760
5.16,15.71,31.0,10.0,16,0,4.3,4.68,2,0,0,0.0,1.0,0,0,3.04,0,none,FR04761
7.32,26.14,28.7,15.3,5,1,4.92,4.1,1,0,0,1.88,1.2,0,1,3.57,0,none,FR04762
3.34,26.72,26.1,7.7,11,0,4.92,3.34,4,0,0,0.0,1.0,0,0,8.0,0,none,FR04763
12.3,34.28,37.6,19.6,5,1,4.28,4.69,5,0,0,1.22,2.0,0,0,2.79,0,none,FR04764
3.3,22.53,37.6,5.3,1,1,4.72,4.61,2,0,0,0.0,1.2,0,0,6.83,0,none,FR04765
9.54,31.99,38.0,15.1,9,0,4.26,4.88,8,0,0,0.0,1.0,0,2,3.35,0,none,FR04766
4.93,22.03,29.4,10.1,2,1,4.59,4.45,5,0,0,0.3,1.2,0,1,4.47,0,none,FR04767
17.64,39.17,32.7,32.4,9,0,4.22,4.74,5,0,0,0.19,1.0,1,1,2.22,0,none,FR04768
2.47,14.87,44.8,3.3,5,1,4.29,4.06,3,0,0,0.68,1.5,0,0,6.02,0,none,FR04769
7.56,26.08,35.3,12.8,16,0,4.42,4.19,7,0,0,0.55,1.0,1,1,3.45,0,none,FR04770
6.81,28.8,39.2,10.4,14,0,4.18,4.11,5,0,0,0.44,1.0,0,0,4.23,0,none,FR04771
3.37,22.34,45.4,4.5,8,0,4.99,4.07,7,0,0,2.54,1.5,0,0,6.63,0,none,FR04772
19.79,40.93,32.3,36.8,9,0,4.8,3.93,6,0,0,0.0,1.0,0,0,2.07,0,none,FR04773
3.21,17.13,30.8,6.3,21,0,4.93,4.38,3,0,0,1.25,1.2,0,1,5.34,0,none,FR04774
8.87,30.6,35.6,14.9,19,0,4.62,5.0,5,0,0,0.0,1.5,0,0,3.45,0,none,FR04775
7.35,22.47,41.6,10.6,10,0,4.44,4.38,6,0,1,0.0,1.2,0,2,3.06,0,none,FR04776
4.42,22.77,27.2,9.8,13,0,4.43,4.99,8,0,0,0.0,1.0,0,1,5.15,0,none,FR04777
5.99,25.58,31.6,11.4,8,0,4.86,4.55,3,0,0,1.29,1.0,0,1,4.27,0,none,FR04778
2.71,19.3,26.9,6.0,1,1,4.43,4.8,1,0,0,0.91,1.5,1,1,7.12,0,none,FR04779
7.28,27.26,34.5,12.7,9,0,4.68,4.6,3,0,0,0.75,1.0,0,2,3.74,0,none,FR04780
9.32,30.28,27.5,20.3,15,0,3.87,5.0,3,0,0,0.02,1.5,0,2,3.25,0,none,FR04781
12.4,26.98,46.8,15.9,21,0,5.0,4.21,5,0,0,0.0,1.0,0,2,2.18,0,none,FR04782
4.7,16.38,27.9,10.1,17,0,4.38,4.17,4,0,0,0.0,1.2,0,2,3.49,0,none,FR04783
5.41,22.22,24.5,13.2,7,0,5.0,4.11,4,0,1,0.0,1.5,0,0,4.11,0,none,FR04784
1.92,11.63,35.2,3.3,0,1,4.47,3.79,8,0,0,0.77,1.2,0,1,6.06,0,none,FR04785
7.46,21.95,36.4,12.3,16,0,4.25,4.99,2,0,0,1.08,1.2,0,1,2.94,0,none,FR04786
8.39,26.68,33.1,15.2,7,0,4.43,5.0,6,0,0,0.51,1.2,0,0,3.18,0,none,FR04787
9.99,27.42,54.1,11.1,1,0,4.24,4.38,6,1,1,271.72,1.0,0,2,2.74,1,account_takeover,FR04788
3.21,18.52,31.9,6.0,15,0,4.28,4.34,7,1,0,1.71,1.0,0,0,5.77,0,none,FR04789
2.16,19.44,29.8,4.3,4,1,4.52,4.21,8,0,1,0.0,1.5,1,1,9.0,0,none,FR04790
3.42,19.08,25.8,8.0,20,0,4.52,5.0,6,0,0,0.0,1.0,0,1,5.58,0,none,FR04791
12.62,33.99,44.0,17.2,4,1,4.27,4.47,4,0,0,1.69,1.0,0,0,2.69,0,none,FR04792
12.57,33.57,34.2,22.1,21,0,4.21,4.88,8,0,1,0.67,1.0,0,0,2.67,0,none,FR04793
